stem,cls,repeat,fold
n02701002_5560,ambulance,1,4
n02701002_5562,ambulance,1,0
n02701002_5564,ambulance,1,0
n02701002_5578,ambulance,1,0
n02701002_5586,ambulance,1,3
n02701002_5594,ambulance,1,2
n02701002_5598,ambulance,1,3
n02701002_560,ambulance,1,3
n02701002_5609,ambulance,1,0
n02701002_5610,ambulance,1,4
n02701002_5615,ambulance,1,2
n02701002_5616,ambulance,1,1
n02701002_5618,ambulance,1,4
n02701002_5619,ambulance,1,3
n02701002_5639,ambulance,1,3
n02701002_564,ambulance,1,0
n02701002_5640,ambulance,1,1
n02701002_5643,ambulance,1,0
n02701002_5645,ambulance,1,3
n02701002_5648,ambulance,1,1
n02701002_5654,ambulance,1,0
n02701002_5659,ambulance,1,3
n02701002_5671,ambulance,1,3
n02701002_5676,ambulance,1,3
n02701002_5685,ambulance,1,4
n02701002_5690,ambulance,1,4
n02701002_570,ambulance,1,0
n02701002_571,ambulance,1,4
n02701002_5711,ambulance,1,4
n02701002_5722,ambulance,1,2
n02701002_5727,ambulance,1,1
n02701002_5742,ambulance,1,4
n02701002_5747,ambulance,1,1
n02701002_5748,ambulance,1,4
n02701002_5763,ambulance,1,3
n02701002_5770,ambulance,1,1
n02701002_5773,ambulance,1,3
n02701002_5784,ambulance,1,4
n02701002_5788,ambulance,1,1
n02701002_58,ambulance,1,0
n02701002_5800,ambulance,1,3
n02701002_5807,ambulance,1,0
n02701002_5829,ambulance,1,2
n02701002_5836,ambulance,1,1
n02701002_584,ambulance,1,3
n02701002_5841,ambulance,1,0
n02701002_5857,ambulance,1,1
n02701002_5898,ambulance,1,3
n02701002_5904,ambulance,1,3
n02701002_5906,ambulance,1,2
n02701002_5930,ambulance,1,0
n02701002_5934,ambulance,1,1
n02701002_5945,ambulance,1,0
n02701002_5946,ambulance,1,0
n02701002_5965,ambulance,1,0
n02701002_5982,ambulance,1,2
n02701002_5985,ambulance,1,2
n02701002_5989,ambulance,1,1
n02701002_5993,ambulance,1,1
n02701002_5997,ambulance,1,2
n02701002_6025,ambulance,1,3
n02701002_6028,ambulance,1,1
n02701002_6044,ambulance,1,1
n02701002_6046,ambulance,1,4
n02701002_6048,ambulance,1,2
n02701002_6054,ambulance,1,0
n02701002_6060,ambulance,1,3
n02701002_6074,ambulance,1,1
n02701002_6090,ambulance,1,1
n02701002_6092,ambulance,1,1
n02701002_6117,ambulance,1,3
n02701002_6119,ambulance,1,3
n02701002_6139,ambulance,1,2
n02701002_6166,ambulance,1,4
n02701002_6167,ambulance,1,2
n02701002_6177,ambulance,1,4
n02701002_6179,ambulance,1,1
n02701002_6184,ambulance,1,3
n02701002_6192,ambulance,1,0
n02701002_6198,ambulance,1,3
n02701002_62,ambulance,1,2
n02701002_6201,ambulance,1,3
n02701002_6204,ambulance,1,0
n02701002_6211,ambulance,1,0
n02701002_623,ambulance,1,3
n02701002_6241,ambulance,1,3
n02701002_6253,ambulance,1,1
n02701002_6270,ambulance,1,3
n02701002_6271,ambulance,1,2
n02701002_6287,ambulance,1,4
n02701002_6288,ambulance,1,0
n02701002_6289,ambulance,1,0
n02701002_630,ambulance,1,4
n02701002_6302,ambulance,1,2
n02701002_6303,ambulance,1,4
n02701002_6313,ambulance,1,1
n02701002_6323,ambulance,1,2
n02701002_6325,ambulance,1,1
n02701002_6335,ambulance,1,4
n02701002_6340,ambulance,1,2
n02701002_6343,ambulance,1,3
n02701002_6344,ambulance,1,2
n02701002_635,ambulance,1,3
n02701002_6357,ambulance,1,3
n02701002_6369,ambulance,1,1
n02701002_6377,ambulance,1,3
n02701002_638,ambulance,1,1
n02701002_6393,ambulance,1,0
n02701002_6396,ambulance,1,4
n02701002_6402,ambulance,1,3
n02701002_6405,ambulance,1,0
n02701002_6416,ambulance,1,4
n02701002_6422,ambulance,1,3
n02701002_6437,ambulance,1,3
n02701002_6452,ambulance,1,0
n02701002_646,ambulance,1,0
n02701002_6477,ambulance,1,1
n02701002_648,ambulance,1,0
n02701002_649,ambulance,1,4
n02701002_6492,ambulance,1,4
n02701002_6501,ambulance,1,0
n02701002_6503,ambulance,1,2
n02701002_6505,ambulance,1,0
n02701002_6509,ambulance,1,0
n02701002_6513,ambulance,1,0
n02701002_6514,ambulance,1,0
n02701002_652,ambulance,1,3
n02701002_6521,ambulance,1,0
n02701002_6526,ambulance,1,0
n02701002_6529,ambulance,1,0
n02701002_6532,ambulance,1,2
n02701002_6534,ambulance,1,1
n02701002_6548,ambulance,1,2
n02701002_655,ambulance,1,0
n02701002_6572,ambulance,1,3
n02701002_6591,ambulance,1,3
n02701002_6596,ambulance,1,0
n02701002_6604,ambulance,1,2
n02701002_6619,ambulance,1,0
n02701002_6623,ambulance,1,2
n02701002_6625,ambulance,1,4
n02701002_6630,ambulance,1,2
n02701002_6638,ambulance,1,4
n02701002_6647,ambulance,1,2
n02701002_6650,ambulance,1,3
n02701002_6662,ambulance,1,4
n02701002_6667,ambulance,1,0
n02701002_6713,ambulance,1,2
n02701002_6720,ambulance,1,2
n02701002_6721,ambulance,1,4
n02701002_673,ambulance,1,0
n02701002_6733,ambulance,1,2
n02701002_6740,ambulance,1,2
n02701002_6757,ambulance,1,3
n02701002_6758,ambulance,1,4
n02701002_676,ambulance,1,1
n02701002_6762,ambulance,1,0
n02701002_6775,ambulance,1,1
n02701002_6779,ambulance,1,1
n02701002_6789,ambulance,1,4
n02701002_681,ambulance,1,0
n02701002_6810,ambulance,1,4
n02701002_682,ambulance,1,1
n02701002_683,ambulance,1,0
n02701002_6835,ambulance,1,1
n02701002_6844,ambulance,1,1
n02701002_686,ambulance,1,3
n02701002_688,ambulance,1,0
n02701002_6883,ambulance,1,3
n02701002_6890,ambulance,1,4
n02701002_6891,ambulance,1,2
n02701002_6901,ambulance,1,1
n02701002_6917,ambulance,1,2
n02701002_693,ambulance,1,1
n02701002_6933,ambulance,1,0
n02701002_694,ambulance,1,2
n02701002_6954,ambulance,1,0
n02701002_6955,ambulance,1,2
n02701002_6960,ambulance,1,0
n02701002_6982,ambulance,1,2
n02701002_6996,ambulance,1,4
n02701002_7012,ambulance,1,4
n02701002_703,ambulance,1,1
n02701002_7031,ambulance,1,3
n02701002_7038,ambulance,1,4
n02701002_7039,ambulance,1,4
n02701002_7046,ambulance,1,2
n02701002_7057,ambulance,1,0
n02701002_7065,ambulance,1,0
n02701002_7071,ambulance,1,1
n02701002_7081,ambulance,1,0
n02701002_7103,ambulance,1,0
n02701002_7104,ambulance,1,0
n02701002_7117,ambulance,1,1
n02701002_7126,ambulance,1,2
n02701002_7131,ambulance,1,1
n02701002_714,ambulance,1,2
n02701002_7156,ambulance,1,4
n02701002_7164,ambulance,1,2
n02701002_7182,ambulance,1,2
n02701002_7207,ambulance,1,3
n02701002_724,ambulance,1,1
n02701002_7259,ambulance,1,1
n02701002_727,ambulance,1,3
n02701002_728,ambulance,1,2
n02701002_7326,ambulance,1,4
n02701002_7345,ambulance,1,3
n02701002_7380,ambulance,1,2
n02701002_7425,ambulance,1,0
n02701002_7439,ambulance,1,3
n02701002_744,ambulance,1,3
n02701002_7445,ambulance,1,1
n02701002_7479,ambulance,1,4
n02701002_751,ambulance,1,3
n02701002_752,ambulance,1,1
n02701002_753,ambulance,1,0
n02701002_7569,ambulance,1,3
n02701002_7573,ambulance,1,1
n02701002_7676,ambulance,1,2
n02701002_7695,ambulance,1,2
n02701002_773,ambulance,1,3
n02701002_7734,ambulance,1,0
n02701002_7742,ambulance,1,2
n02701002_7757,ambulance,1,3
n02701002_7776,ambulance,1,2
n02701002_779,ambulance,1,0
n02701002_782,ambulance,1,3
n02701002_784,ambulance,1,2
n02701002_785,ambulance,1,2
n02701002_787,ambulance,1,3
n02701002_7874,ambulance,1,3
n02701002_788,ambulance,1,3
n02701002_7886,ambulance,1,0
n02701002_789,ambulance,1,2
n02701002_7894,ambulance,1,2
n02701002_7898,ambulance,1,4
n02701002_7908,ambulance,1,0
n02701002_791,ambulance,1,3
n02701002_7941,ambulance,1,3
n02701002_8,ambulance,1,4
n02701002_8004,ambulance,1,1
n02701002_8018,ambulance,1,0
n02701002_802,ambulance,1,0
n02701002_803,ambulance,1,3
n02701002_804,ambulance,1,2
n02701002_805,ambulance,1,3
n02701002_807,ambulance,1,1
n02701002_809,ambulance,1,3
n02701002_8126,ambulance,1,4
n02701002_8194,ambulance,1,4
n02701002_82,ambulance,1,1
n02701002_8210,ambulance,1,4
n02701002_8232,ambulance,1,4
n02701002_825,ambulance,1,4
n02701002_8302,ambulance,1,0
n02701002_836,ambulance,1,3
n02701002_839,ambulance,1,4
n02701002_840,ambulance,1,3
n02701002_841,ambulance,1,1
n02701002_845,ambulance,1,4
n02701002_847,ambulance,1,3
n02701002_848,ambulance,1,4
n02701002_8504,ambulance,1,1
n02701002_8512,ambulance,1,1
n02701002_857,ambulance,1,4
n02701002_8586,ambulance,1,3
n02701002_86,ambulance,1,3
n02701002_861,ambulance,1,4
n02701002_8614,ambulance,1,0
n02701002_8616,ambulance,1,3
n02701002_864,ambulance,1,3
n02701002_873,ambulance,1,1
n02701002_877,ambulance,1,0
n02701002_8775,ambulance,1,0
n02701002_8833,ambulance,1,4
n02701002_8841,ambulance,1,0
n02701002_8892,ambulance,1,2
n02701002_89,ambulance,1,0
n02701002_890,ambulance,1,3
n02701002_891,ambulance,1,4
n02701002_8912,ambulance,1,0
n02701002_894,ambulance,1,1
n02701002_9022,ambulance,1,0
n02701002_903,ambulance,1,3
n02701002_9054,ambulance,1,3
n02701002_9069,ambulance,1,3
n02701002_9074,ambulance,1,0
n02701002_908,ambulance,1,4
n02701002_9088,ambulance,1,4
n02701002_9107,ambulance,1,0
n02701002_9118,ambulance,1,1
n02701002_913,ambulance,1,4
n02701002_916,ambulance,1,2
n02701002_919,ambulance,1,4
n02701002_9212,ambulance,1,4
n02701002_9221,ambulance,1,4
n02701002_925,ambulance,1,0
n02701002_9250,ambulance,1,2
n02701002_926,ambulance,1,3
n02701002_9268,ambulance,1,1
n02701002_9281,ambulance,1,2
n02701002_9285,ambulance,1,4
n02701002_932,ambulance,1,0
n02701002_936,ambulance,1,3
n02701002_9369,ambulance,1,4
n02701002_937,ambulance,1,3
n02701002_938,ambulance,1,3
n02701002_939,ambulance,1,3
n02701002_941,ambulance,1,0
n02701002_9426,ambulance,1,1
n02701002_944,ambulance,1,1
n02701002_953,ambulance,1,4
n02701002_9556,ambulance,1,4
n02701002_96,ambulance,1,0
n02701002_9659,ambulance,1,0
n02701002_9662,ambulance,1,1
n02701002_9663,ambulance,1,1
n02701002_9705,ambulance,1,2
n02701002_9706,ambulance,1,3
n02701002_9722,ambulance,1,0
n02701002_9738,ambulance,1,1
n02701002_976,ambulance,1,1
n02701002_9770,ambulance,1,1
n02701002_9796,ambulance,1,0
n02701002_984,ambulance,1,1
n02701002_9847,ambulance,1,0
n02701002_988,ambulance,1,2
n02701002_9899,ambulance,1,4
n02701002_9900,ambulance,1,1
n02701002_9918,ambulance,1,1
n02701002_9928,ambulance,1,2
n02701002_9931,ambulance,1,0
n02701002_9949,ambulance,1,4
n02701002_995,ambulance,1,2
n02701002_9988,ambulance,1,0
n02701002_9995,ambulance,1,4
n03345487_10,firetruck,1,0
n03345487_10066,firetruck,1,2
n03345487_10089,firetruck,1,2
n03345487_10112,firetruck,1,4
n03345487_10133,firetruck,1,3
n03345487_1016,firetruck,1,3
n03345487_10193,firetruck,1,4
n03345487_10194,firetruck,1,3
n03345487_10205,firetruck,1,2
n03345487_10222,firetruck,1,0
n03345487_10232,firetruck,1,4
n03345487_1028,firetruck,1,3
n03345487_10295,firetruck,1,3
n03345487_1031,firetruck,1,4
n03345487_10312,firetruck,1,1
n03345487_10313,firetruck,1,3
n03345487_10319,firetruck,1,2
n03345487_10334,firetruck,1,0
n03345487_10356,firetruck,1,4
n03345487_10367,firetruck,1,0
n03345487_10382,firetruck,1,2
n03345487_10383,firetruck,1,0
n03345487_10408,firetruck,1,1
n03345487_10423,firetruck,1,3
n03345487_10424,firetruck,1,2
n03345487_10437,firetruck,1,4
n03345487_10438,firetruck,1,2
n03345487_10465,firetruck,1,4
n03345487_10469,firetruck,1,3
n03345487_10511,firetruck,1,2
n03345487_10527,firetruck,1,2
n03345487_10557,firetruck,1,1
n03345487_1060,firetruck,1,3
n03345487_10610,firetruck,1,4
n03345487_10623,firetruck,1,0
n03345487_10630,firetruck,1,3
n03345487_10694,firetruck,1,4
n03345487_10697,firetruck,1,0
n03345487_10709,firetruck,1,4
n03345487_10710,firetruck,1,1
n03345487_10751,firetruck,1,2
n03345487_10798,firetruck,1,1
n03345487_108,firetruck,1,2
n03345487_10800,firetruck,1,1
n03345487_1082,firetruck,1,0
n03345487_10839,firetruck,1,0
n03345487_10842,firetruck,1,0
n03345487_10855,firetruck,1,3
n03345487_10894,firetruck,1,3
n03345487_10910,firetruck,1,2
n03345487_10921,firetruck,1,0
n03345487_10922,firetruck,1,3
n03345487_10953,firetruck,1,1
n03345487_10968,firetruck,1,0
n03345487_10985,firetruck,1,4
n03345487_11006,firetruck,1,0
n03345487_11016,firetruck,1,0
n03345487_11017,firetruck,1,2
n03345487_11036,firetruck,1,2
n03345487_11037,firetruck,1,1
n03345487_11043,firetruck,1,3
n03345487_11047,firetruck,1,4
n03345487_11072,firetruck,1,1
n03345487_11076,firetruck,1,0
n03345487_11088,firetruck,1,1
n03345487_11093,firetruck,1,4
n03345487_111,firetruck,1,0
n03345487_1112,firetruck,1,0
n03345487_11153,firetruck,1,3
n03345487_11157,firetruck,1,4
n03345487_11179,firetruck,1,3
n03345487_11189,firetruck,1,1
n03345487_11190,firetruck,1,1
n03345487_11192,firetruck,1,1
n03345487_11214,firetruck,1,2
n03345487_11218,firetruck,1,1
n03345487_11234,firetruck,1,4
n03345487_11246,firetruck,1,4
n03345487_11250,firetruck,1,0
n03345487_11257,firetruck,1,2
n03345487_11261,firetruck,1,0
n03345487_11265,firetruck,1,4
n03345487_11289,firetruck,1,1
n03345487_11290,firetruck,1,0
n03345487_11294,firetruck,1,4
n03345487_1130,firetruck,1,1
n03345487_11301,firetruck,1,3
n03345487_11326,firetruck,1,1
n03345487_11332,firetruck,1,0
n03345487_11337,firetruck,1,0
n03345487_11358,firetruck,1,1
n03345487_11366,firetruck,1,4
n03345487_11367,firetruck,1,0
n03345487_1137,firetruck,1,2
n03345487_1138,firetruck,1,4
n03345487_11407,firetruck,1,2
n03345487_11414,firetruck,1,0
n03345487_11416,firetruck,1,0
n03345487_1142,firetruck,1,1
n03345487_11448,firetruck,1,2
n03345487_1145,firetruck,1,1
n03345487_11457,firetruck,1,3
n03345487_11468,firetruck,1,0
n03345487_1147,firetruck,1,2
n03345487_11483,firetruck,1,4
n03345487_11493,firetruck,1,4
n03345487_11498,firetruck,1,4
n03345487_11512,firetruck,1,0
n03345487_11519,firetruck,1,3
n03345487_11543,firetruck,1,1
n03345487_11546,firetruck,1,2
n03345487_11563,firetruck,1,2
n03345487_11569,firetruck,1,1
n03345487_11592,firetruck,1,2
n03345487_116,firetruck,1,1
n03345487_11601,firetruck,1,1
n03345487_11609,firetruck,1,0
n03345487_1161,firetruck,1,0
n03345487_11628,firetruck,1,1
n03345487_1164,firetruck,1,1
n03345487_11662,firetruck,1,1
n03345487_11667,firetruck,1,3
n03345487_11669,firetruck,1,2
n03345487_11679,firetruck,1,2
n03345487_1168,firetruck,1,3
n03345487_11680,firetruck,1,0
n03345487_11685,firetruck,1,0
n03345487_11691,firetruck,1,3
n03345487_11692,firetruck,1,0
n03345487_11706,firetruck,1,0
n03345487_11712,firetruck,1,0
n03345487_11722,firetruck,1,4
n03345487_11739,firetruck,1,3
n03345487_1175,firetruck,1,4
n03345487_11752,firetruck,1,0
n03345487_11759,firetruck,1,4
n03345487_11773,firetruck,1,0
n03345487_11805,firetruck,1,2
n03345487_11839,firetruck,1,3
n03345487_11857,firetruck,1,2
n03345487_11865,firetruck,1,4
n03345487_11866,firetruck,1,0
n03345487_11883,firetruck,1,1
n03345487_11885,firetruck,1,1
n03345487_11889,firetruck,1,4
n03345487_11890,firetruck,1,3
n03345487_11901,firetruck,1,1
n03345487_11903,firetruck,1,0
n03345487_11906,firetruck,1,4
n03345487_11909,firetruck,1,4
n03345487_11917,firetruck,1,3
n03345487_11918,firetruck,1,3
n03345487_11923,firetruck,1,3
n03345487_11931,firetruck,1,1
n03345487_11940,firetruck,1,1
n03345487_11949,firetruck,1,3
n03345487_1195,firetruck,1,0
n03345487_11951,firetruck,1,1
n03345487_11954,firetruck,1,4
n03345487_11972,firetruck,1,1
n03345487_11989,firetruck,1,2
n03345487_11991,firetruck,1,1
n03345487_12001,firetruck,1,2
n03345487_12002,firetruck,1,4
n03345487_12006,firetruck,1,0
n03345487_12012,firetruck,1,2
n03345487_1202,firetruck,1,1
n03345487_12022,firetruck,1,3
n03345487_12031,firetruck,1,4
n03345487_12033,firetruck,1,4
n03345487_12035,firetruck,1,4
n03345487_12037,firetruck,1,1
n03345487_12042,firetruck,1,1
n03345487_12050,firetruck,1,1
n03345487_12079,firetruck,1,1
n03345487_12080,firetruck,1,3
n03345487_12083,firetruck,1,3
n03345487_12087,firetruck,1,2
n03345487_12101,firetruck,1,0
n03345487_12153,firetruck,1,3
n03345487_12155,firetruck,1,4
n03345487_12163,firetruck,1,1
n03345487_1218,firetruck,1,4
n03345487_12184,firetruck,1,4
n03345487_12226,firetruck,1,1
n03345487_12229,firetruck,1,3
n03345487_12241,firetruck,1,1
n03345487_12250,firetruck,1,3
n03345487_12267,firetruck,1,4
n03345487_12281,firetruck,1,2
n03345487_1232,firetruck,1,0
n03345487_1235,firetruck,1,1
n03345487_12356,firetruck,1,4
n03345487_1236,firetruck,1,0
n03345487_12399,firetruck,1,2
n03345487_12415,firetruck,1,0
n03345487_12442,firetruck,1,3
n03345487_1245,firetruck,1,2
n03345487_12458,firetruck,1,2
n03345487_12462,firetruck,1,3
n03345487_12618,firetruck,1,0
n03345487_1263,firetruck,1,0
n03345487_1265,firetruck,1,1
n03345487_12659,firetruck,1,4
n03345487_1268,firetruck,1,1
n03345487_1270,firetruck,1,3
n03345487_1271,firetruck,1,1
n03345487_1277,firetruck,1,0
n03345487_12784,firetruck,1,3
n03345487_1279,firetruck,1,0
n03345487_12804,firetruck,1,3
n03345487_12816,firetruck,1,0
n03345487_12824,firetruck,1,3
n03345487_12854,firetruck,1,4
n03345487_12903,firetruck,1,4
n03345487_1293,firetruck,1,0
n03345487_13051,firetruck,1,4
n03345487_13062,firetruck,1,0
n03345487_13103,firetruck,1,3
n03345487_13121,firetruck,1,4
n03345487_1319,firetruck,1,0
n03345487_13225,firetruck,1,2
n03345487_13226,firetruck,1,2
n03345487_13233,firetruck,1,0
n03345487_13251,firetruck,1,0
n03345487_13292,firetruck,1,1
n03345487_133,firetruck,1,1
n03345487_13315,firetruck,1,2
n03345487_13333,firetruck,1,0
n03345487_13366,firetruck,1,4
n03345487_13374,firetruck,1,3
n03345487_1347,firetruck,1,1
n03345487_13487,firetruck,1,1
n03345487_13491,firetruck,1,2
n03345487_135,firetruck,1,2
n03345487_13517,firetruck,1,2
n03345487_13523,firetruck,1,4
n03345487_13528,firetruck,1,2
n03345487_13557,firetruck,1,3
n03345487_13622,firetruck,1,1
n03345487_13631,firetruck,1,3
n03345487_13653,firetruck,1,3
n03345487_13682,firetruck,1,1
n03345487_13733,firetruck,1,4
n03345487_13750,firetruck,1,4
n03345487_13761,firetruck,1,4
n03345487_1378,firetruck,1,2
n03345487_1379,firetruck,1,2
n03345487_13799,firetruck,1,4
n03345487_13837,firetruck,1,0
n03345487_13869,firetruck,1,4
n03345487_13881,firetruck,1,2
n03345487_13910,firetruck,1,3
n03345487_13912,firetruck,1,3
n03345487_13967,firetruck,1,2
n03345487_1400,firetruck,1,4
n03345487_14041,firetruck,1,1
n03345487_14064,firetruck,1,4
n03345487_14073,firetruck,1,0
n03345487_14106,firetruck,1,4
n03345487_14112,firetruck,1,0
n03345487_14195,firetruck,1,1
n03345487_1423,firetruck,1,0
n03345487_14248,firetruck,1,4
n03345487_14251,firetruck,1,0
n03345487_14252,firetruck,1,3
n03345487_14253,firetruck,1,2
n03345487_14258,firetruck,1,2
n03345487_14268,firetruck,1,1
n03345487_14270,firetruck,1,2
n03345487_14279,firetruck,1,0
n03345487_14300,firetruck,1,2
n03345487_14324,firetruck,1,4
n03345487_14340,firetruck,1,2
n03345487_14347,firetruck,1,3
n03345487_14396,firetruck,1,4
n03345487_144,firetruck,1,3
n03345487_1440,firetruck,1,4
n03345487_14404,firetruck,1,3
n03345487_14405,firetruck,1,0
n03345487_14444,firetruck,1,1
n03345487_1445,firetruck,1,4
n03345487_14460,firetruck,1,0
n03345487_1447,firetruck,1,2
n03345487_14481,firetruck,1,4
n03345487_145,firetruck,1,1
n03345487_14515,firetruck,1,1
n03345487_14523,firetruck,1,4
n03345487_14538,firetruck,1,0
n03345487_14587,firetruck,1,3
n03345487_1459,firetruck,1,1
n03345487_14611,firetruck,1,3
n03345487_14628,firetruck,1,2
n03345487_14641,firetruck,1,4
n03345487_14666,firetruck,1,1
n03345487_1477,firetruck,1,3
n03345487_1478,firetruck,1,3
n03345487_14864,firetruck,1,3
n03345487_1487,firetruck,1,1
n03345487_1490,firetruck,1,2
n03345487_14906,firetruck,1,0
n03345487_14945,firetruck,1,3
n03345487_1495,firetruck,1,4
n03345487_14951,firetruck,1,2
n03345487_14960,firetruck,1,1
n03345487_15030,firetruck,1,1
n03345487_15050,firetruck,1,3
n03345487_15056,firetruck,1,0
n03345487_15090,firetruck,1,1
n03345487_15093,firetruck,1,0
n03345487_15121,firetruck,1,2
n03345487_15136,firetruck,1,2
n03345487_1516,firetruck,1,0
n03345487_1519,firetruck,1,2
n03345487_15197,firetruck,1,2
n03345487_15199,firetruck,1,2
n03345487_15203,firetruck,1,2
n03345487_15294,firetruck,1,4
n03345487_15391,firetruck,1,4
n03345487_1543,firetruck,1,0
n03345487_1544,firetruck,1,0
n03345487_1550,firetruck,1,0
n03345487_15627,firetruck,1,3
n03345487_15647,firetruck,1,0
n03345487_15652,firetruck,1,0
n03345487_1568,firetruck,1,0
n03345487_1569,firetruck,1,2
n03345487_15747,firetruck,1,4
n03345487_15764,firetruck,1,0
n03345487_15782,firetruck,1,0
n03345487_15786,firetruck,1,2
n03345487_15792,firetruck,1,0
n03345487_15840,firetruck,1,2
n03345487_15925,firetruck,1,1
n03345487_15973,firetruck,1,3
n03345487_15993,firetruck,1,0
n03345487_16076,firetruck,1,4
n03345487_16098,firetruck,1,2
n03345487_16163,firetruck,1,2
n03345487_16192,firetruck,1,0
n03345487_16208,firetruck,1,4
n03345487_16209,firetruck,1,0
n03345487_163,firetruck,1,4
n03345487_1631,firetruck,1,0
n03345487_16317,firetruck,1,0
n03345487_16348,firetruck,1,2
n03345487_1639,firetruck,1,1
n03345487_16416,firetruck,1,3
n03345487_16432,firetruck,1,2
n03345487_1649,firetruck,1,4
n03345487_16602,firetruck,1,4
n03345487_16628,firetruck,1,3
n03345487_16646,firetruck,1,2
n03345487_16744,firetruck,1,0
n03345487_16857,firetruck,1,2
n03345487_1692,firetruck,1,1
n03345487_1703,firetruck,1,1
n03345487_1704,firetruck,1,4
n03345487_1717,firetruck,1,3
n03345487_17215,firetruck,1,4
n03345487_17227,firetruck,1,4
n03345487_1730,firetruck,1,1
n03345487_17331,firetruck,1,0
n03345487_17360,firetruck,1,1
n03345487_17410,firetruck,1,1
n03345487_17475,firetruck,1,4
n03345487_17496,firetruck,1,0
n03345487_1762,firetruck,1,4
n03345487_17678,firetruck,1,4
n03345487_17769,firetruck,1,4
n03345487_17815,firetruck,1,1
n03345487_17869,firetruck,1,2
n03345487_18,firetruck,1,4
n03345487_18018,firetruck,1,4
n03345487_1804,firetruck,1,1
n03345487_18043,firetruck,1,1
n03345487_18075,firetruck,1,1
n03345487_18170,firetruck,1,3
n03345487_18230,firetruck,1,3
n03345487_18248,firetruck,1,1
n03345487_1826,firetruck,1,2
n03345487_18348,firetruck,1,4
n03345487_1837,firetruck,1,1
n03345487_18373,firetruck,1,4
n03345487_18382,firetruck,1,3
n03345487_1847,firetruck,1,2
n03345487_18475,firetruck,1,4
n03345487_1862,firetruck,1,3
n03345487_18712,firetruck,1,3
n03345487_18718,firetruck,1,1
n03345487_18730,firetruck,1,2
n03345487_18739,firetruck,1,3
n03345487_1881,firetruck,1,1
n03345487_1884,firetruck,1,4
n03345487_1889,firetruck,1,1
n03345487_19006,firetruck,1,3
n03345487_19022,firetruck,1,2
n03345487_1905,firetruck,1,0
n03345487_19052,firetruck,1,4
n03345487_19058,firetruck,1,2
n03345487_19071,firetruck,1,3
n03345487_192,firetruck,1,0
n03345487_1920,firetruck,1,2
n03345487_19322,firetruck,1,3
n03345487_1937,firetruck,1,3
n03345487_19448,firetruck,1,1
n03345487_19482,firetruck,1,0
n03345487_19517,firetruck,1,3
n03345487_19523,firetruck,1,2
n03345487_19527,firetruck,1,2
n03345487_196,firetruck,1,1
n03345487_19655,firetruck,1,0
n03345487_19736,firetruck,1,4
n03345487_19760,firetruck,1,3
n03345487_1979,firetruck,1,0
n03345487_19830,firetruck,1,4
n03345487_19835,firetruck,1,0
n03345487_1987,firetruck,1,3
n03345487_20031,firetruck,1,3
n03345487_20206,firetruck,1,4
n03345487_2021,firetruck,1,2
n03345487_20240,firetruck,1,3
n03345487_20304,firetruck,1,2
n03345487_20338,firetruck,1,4
n03345487_20360,firetruck,1,0
n03345487_20381,firetruck,1,3
n03345487_20475,firetruck,1,2
n03345487_205,firetruck,1,4
n03345487_20519,firetruck,1,0
n03345487_206,firetruck,1,2
n03345487_2061,firetruck,1,0
n03345487_2063,firetruck,1,1
n03345487_20677,firetruck,1,1
n03345487_20698,firetruck,1,2
n03345487_2076,firetruck,1,1
n03345487_2077,firetruck,1,4
n03345487_208,firetruck,1,4
n03345487_20807,firetruck,1,3
n03345487_2084,firetruck,1,4
n03345487_209,firetruck,1,4
n03345487_2091,firetruck,1,2
n03345487_2093,firetruck,1,3
n03345487_2095,firetruck,1,1
n03345487_210,firetruck,1,1
n03345487_21057,firetruck,1,4
n03345487_21071,firetruck,1,1
n03345487_2110,firetruck,1,3
n03345487_2115,firetruck,1,2
n03345487_21213,firetruck,1,4
n03345487_21234,firetruck,1,3
n03345487_21424,firetruck,1,0
n03345487_2143,firetruck,1,1
n03345487_21461,firetruck,1,3
n03345487_2147,firetruck,1,3
n03345487_2152,firetruck,1,2
n03345487_2155,firetruck,1,2
n03345487_21575,firetruck,1,2
n03345487_21643,firetruck,1,1
n03345487_2165,firetruck,1,3
n03345487_21741,firetruck,1,4
n03345487_2179,firetruck,1,3
n03345487_2206,firetruck,1,1
n03345487_22127,firetruck,1,1
n03345487_22142,firetruck,1,0
n03345487_22197,firetruck,1,3
n03345487_22217,firetruck,1,3
n03345487_22300,firetruck,1,1
n03345487_22333,firetruck,1,1
n03345487_2234,firetruck,1,0
n03345487_2236,firetruck,1,3
n03345487_2242,firetruck,1,3
n03345487_22483,firetruck,1,3
n03345487_2250,firetruck,1,1
n03345487_22534,firetruck,1,4
n03345487_2254,firetruck,1,3
n03345487_22552,firetruck,1,3
n03345487_2256,firetruck,1,3
n03345487_22567,firetruck,1,1
n03345487_2259,firetruck,1,4
n03345487_22632,firetruck,1,2
n03345487_2269,firetruck,1,1
n03345487_2272,firetruck,1,2
n03345487_2283,firetruck,1,3
n03345487_2284,firetruck,1,3
n03345487_2289,firetruck,1,2
n03345487_2291,firetruck,1,0
n03345487_2308,firetruck,1,0
n03345487_23150,firetruck,1,3
n03345487_23197,firetruck,1,2
n03345487_2323,firetruck,1,2
n03345487_23324,firetruck,1,3
n03345487_2335,firetruck,1,2
n03345487_2336,firetruck,1,0
