stem,cls,repeat,fold
n02219486_25614,ant,0,1
n02219486_25623,ant,0,0
n02219486_25631,ant,0,3
n02219486_25643,ant,0,1
n02219486_25650,ant,0,1
n02219486_25654,ant,0,1
n02219486_25658,ant,0,1
n02219486_2567,ant,0,0
n02219486_25673,ant,0,2
n02219486_25689,ant,0,1
n02219486_25694,ant,0,0
n02219486_25701,ant,0,3
n02219486_25702,ant,0,1
n02219486_25706,ant,0,3
n02219486_25714,ant,0,3
n02219486_25717,ant,0,0
n02219486_25724,ant,0,4
n02219486_25731,ant,0,3
n02219486_25732,ant,0,1
n02219486_25739,ant,0,1
n02219486_25746,ant,0,4
n02219486_25749,ant,0,0
n02219486_25750,ant,0,3
n02219486_25756,ant,0,3
n02219486_25757,ant,0,3
n02219486_25775,ant,0,4
n02219486_25777,ant,0,1
n02219486_25800,ant,0,4
n02219486_25803,ant,0,3
n02219486_25805,ant,0,1
n02219486_25813,ant,0,4
n02219486_25816,ant,0,3
n02219486_25817,ant,0,2
n02219486_25823,ant,0,0
n02219486_25827,ant,0,4
n02219486_25832,ant,0,0
n02219486_25833,ant,0,3
n02219486_25838,ant,0,2
n02219486_25863,ant,0,1
n02219486_25870,ant,0,4
n02219486_25875,ant,0,3
n02219486_25897,ant,0,3
n02219486_25899,ant,0,2
n02219486_25901,ant,0,0
n02219486_25909,ant,0,0
n02219486_25917,ant,0,3
n02219486_25931,ant,0,2
n02219486_25937,ant,0,4
n02219486_25941,ant,0,2
n02219486_25946,ant,0,0
n02219486_25947,ant,0,3
n02219486_25954,ant,0,3
n02219486_25957,ant,0,1
n02219486_25962,ant,0,4
n02219486_25987,ant,0,4
n02219486_26014,ant,0,2
n02219486_26028,ant,0,2
n02219486_26033,ant,0,2
n02219486_26041,ant,0,4
n02219486_26053,ant,0,2
n02219486_26060,ant,0,2
n02219486_26082,ant,0,1
n02219486_26087,ant,0,3
n02219486_26107,ant,0,1
n02219486_26115,ant,0,2
n02219486_26117,ant,0,1
n02219486_26131,ant,0,3
n02219486_26134,ant,0,1
n02219486_26142,ant,0,3
n02219486_26154,ant,0,2
n02219486_26159,ant,0,3
n02219486_26160,ant,0,2
n02219486_26164,ant,0,2
n02219486_26173,ant,0,0
n02219486_26182,ant,0,2
n02219486_26184,ant,0,0
n02219486_26190,ant,0,3
n02219486_26195,ant,0,4
n02219486_26196,ant,0,4
n02219486_26200,ant,0,1
n02219486_26206,ant,0,3
n02219486_26207,ant,0,3
n02219486_26214,ant,0,3
n02219486_26215,ant,0,0
n02219486_26224,ant,0,2
n02219486_26229,ant,0,0
n02219486_26230,ant,0,2
n02219486_26234,ant,0,4
n02219486_26236,ant,0,2
n02219486_26238,ant,0,3
n02219486_26244,ant,0,1
n02219486_26265,ant,0,0
n02219486_26268,ant,0,1
n02219486_26276,ant,0,2
n02219486_26279,ant,0,0
n02219486_26281,ant,0,3
n02219486_26290,ant,0,4
n02219486_26312,ant,0,4
n02219486_26324,ant,0,4
n02219486_26325,ant,0,3
n02219486_26334,ant,0,0
n02219486_26335,ant,0,4
n02219486_26345,ant,0,0
n02219486_26351,ant,0,3
n02219486_26354,ant,0,3
n02219486_26358,ant,0,2
n02219486_26368,ant,0,3
n02219486_26378,ant,0,1
n02219486_26380,ant,0,4
n02219486_26381,ant,0,1
n02219486_26387,ant,0,3
n02219486_26389,ant,0,1
n02219486_26390,ant,0,2
n02219486_26402,ant,0,0
n02219486_26407,ant,0,4
n02219486_26408,ant,0,0
n02219486_26410,ant,0,4
n02219486_26413,ant,0,0
n02219486_26434,ant,0,0
n02219486_26436,ant,0,1
n02219486_26438,ant,0,3
n02219486_26439,ant,0,2
n02219486_26441,ant,0,3
n02219486_26447,ant,0,3
n02219486_26449,ant,0,1
n02219486_26459,ant,0,2
n02219486_26461,ant,0,0
n02219486_26462,ant,0,1
n02219486_26465,ant,0,0
n02219486_26472,ant,0,2
n02219486_26474,ant,0,1
n02219486_26481,ant,0,3
n02219486_26483,ant,0,4
n02219486_26487,ant,0,3
n02219486_26501,ant,0,4
n02219486_26503,ant,0,0
n02219486_26506,ant,0,0
n02219486_26514,ant,0,0
n02219486_26519,ant,0,2
n02219486_2652,ant,0,2
n02219486_26522,ant,0,3
n02219486_26524,ant,0,0
n02219486_26528,ant,0,1
n02219486_26532,ant,0,1
n02219486_26534,ant,0,2
n02219486_26537,ant,0,4
n02219486_26539,ant,0,4
n02219486_26548,ant,0,0
n02219486_26549,ant,0,2
n02219486_26558,ant,0,3
n02219486_26563,ant,0,2
n02219486_26565,ant,0,0
n02219486_26567,ant,0,4
n02219486_26572,ant,0,4
n02219486_26574,ant,0,3
n02219486_26584,ant,0,0
n02219486_26591,ant,0,1
n02219486_26598,ant,0,3
n02219486_26610,ant,0,0
n02219486_26626,ant,0,4
n02219486_26629,ant,0,4
n02219486_26631,ant,0,3
n02219486_26638,ant,0,0
n02219486_26640,ant,0,2
n02219486_26646,ant,0,0
n02219486_26660,ant,0,3
n02219486_26661,ant,0,1
n02219486_26663,ant,0,3
n02219486_26666,ant,0,3
n02219486_26670,ant,0,1
n02219486_26675,ant,0,4
n02219486_26678,ant,0,2
n02219486_26690,ant,0,0
n02219486_26697,ant,0,2
n02219486_26700,ant,0,1
n02219486_26705,ant,0,1
n02219486_26707,ant,0,2
n02219486_26710,ant,0,3
n02219486_26712,ant,0,2
n02219486_26734,ant,0,1
n02219486_26735,ant,0,1
n02219486_26737,ant,0,0
n02219486_26744,ant,0,0
n02219486_26746,ant,0,1
n02219486_26755,ant,0,0
n02219486_26760,ant,0,2
n02219486_26761,ant,0,2
n02219486_26762,ant,0,3
n02219486_26763,ant,0,3
n02219486_26766,ant,0,2
n02219486_26772,ant,0,3
n02219486_26774,ant,0,0
n02219486_26776,ant,0,2
n02219486_26777,ant,0,4
n02219486_26780,ant,0,3
n02219486_26789,ant,0,0
n02219486_26792,ant,0,1
n02219486_26794,ant,0,0
n02219486_26796,ant,0,2
n02219486_26801,ant,0,3
n02219486_26803,ant,0,3
n02219486_26809,ant,0,0
n02219486_26821,ant,0,3
n02219486_26827,ant,0,2
n02219486_26834,ant,0,0
n02219486_26837,ant,0,3
n02219486_26848,ant,0,3
n02219486_26856,ant,0,3
n02219486_26857,ant,0,3
n02219486_26861,ant,0,0
n02219486_26870,ant,0,4
n02219486_26873,ant,0,0
n02219486_26883,ant,0,1
n02219486_26885,ant,0,1
n02219486_26887,ant,0,1
n02219486_26889,ant,0,0
n02219486_26890,ant,0,3
n02219486_26893,ant,0,4
n02219486_26905,ant,0,1
n02219486_26913,ant,0,4
n02219486_26914,ant,0,1
n02219486_26918,ant,0,0
n02219486_26919,ant,0,4
n02219486_26923,ant,0,0
n02219486_26924,ant,0,0
n02219486_26942,ant,0,3
n02219486_26944,ant,0,0
n02219486_26947,ant,0,3
n02219486_26961,ant,0,0
n02219486_26964,ant,0,3
n02219486_26971,ant,0,4
n02219486_26973,ant,0,3
n02219486_26980,ant,0,4
n02219486_26987,ant,0,4
n02219486_26998,ant,0,0
n02219486_27003,ant,0,3
n02219486_27005,ant,0,3
n02219486_27007,ant,0,3
n02219486_27009,ant,0,3
n02219486_27011,ant,0,3
n02219486_27013,ant,0,4
n02219486_27031,ant,0,1
n02219486_27034,ant,0,2
n02219486_27043,ant,0,4
n02219486_27047,ant,0,3
n02219486_27049,ant,0,4
n02219486_27050,ant,0,0
n02219486_27054,ant,0,0
n02219486_27057,ant,0,1
n02219486_27058,ant,0,3
n02219486_27062,ant,0,0
n02219486_27070,ant,0,0
n02219486_27074,ant,0,3
n02219486_27077,ant,0,4
n02219486_27084,ant,0,2
n02219486_27097,ant,0,4
n02219486_27099,ant,0,1
n02219486_27108,ant,0,0
n02219486_27113,ant,0,1
n02219486_27120,ant,0,4
n02219486_27125,ant,0,1
n02219486_27131,ant,0,4
n02219486_27144,ant,0,1
n02219486_27157,ant,0,0
n02219486_27158,ant,0,1
n02219486_27159,ant,0,4
n02219486_27169,ant,0,3
n02219486_27174,ant,0,2
n02219486_27185,ant,0,3
n02219486_27190,ant,0,1
n02219486_27196,ant,0,3
n02219486_27200,ant,0,1
n02219486_27203,ant,0,2
n02219486_27206,ant,0,4
n02219486_27208,ant,0,2
n02219486_27213,ant,0,1
n02219486_27214,ant,0,2
n02219486_27217,ant,0,3
n02219486_27234,ant,0,1
n02219486_27255,ant,0,4
n02219486_27257,ant,0,0
n02219486_27260,ant,0,4
n02219486_27267,ant,0,1
n02219486_27269,ant,0,1
n02219486_27274,ant,0,0
n02219486_27278,ant,0,2
n02219486_27286,ant,0,0
n02219486_27290,ant,0,1
n02219486_273,ant,0,0
n02219486_27304,ant,0,0
n02219486_27305,ant,0,0
n02219486_27313,ant,0,4
n02219486_27315,ant,0,3
n02219486_27324,ant,0,3
n02219486_27333,ant,0,4
n02219486_27335,ant,0,0
n02219486_27340,ant,0,3
n02219486_27357,ant,0,2
n02219486_27358,ant,0,3
n02219486_27374,ant,0,2
n02219486_27378,ant,0,1
n02219486_27381,ant,0,1
n02219486_27384,ant,0,0
n02219486_27396,ant,0,2
n02219486_27401,ant,0,0
n02219486_27411,ant,0,4
n02219486_27418,ant,0,2
n02219486_27420,ant,0,4
n02219486_27437,ant,0,0
n02219486_27441,ant,0,4
n02219486_27452,ant,0,1
n02219486_27458,ant,0,4
n02219486_27459,ant,0,2
n02219486_27461,ant,0,1
n02219486_27465,ant,0,2
n02219486_27468,ant,0,3
n02219486_27475,ant,0,3
n02219486_27492,ant,0,0
n02219486_27501,ant,0,1
n02219486_27508,ant,0,1
n02219486_27515,ant,0,4
n02219486_27518,ant,0,2
n02219486_27524,ant,0,0
n02219486_27535,ant,0,2
n02219486_27536,ant,0,0
n02219486_27548,ant,0,3
n02219486_27561,ant,0,2
n02219486_27567,ant,0,4
n02219486_27568,ant,0,0
n02219486_27585,ant,0,4
n02219486_27586,ant,0,2
n02219486_27602,ant,0,3
n02219486_27604,ant,0,3
n02219486_27614,ant,0,1
n02219486_27623,ant,0,1
n02219486_27640,ant,0,1
n02219486_27657,ant,0,4
n02219486_27670,ant,0,1
n02219486_27676,ant,0,1
n02219486_27697,ant,0,3
n02219486_27699,ant,0,4
n02219486_27713,ant,0,1
n02219486_27717,ant,0,2
n02219486_27734,ant,0,0
n02219486_27735,ant,0,1
n02219486_27738,ant,0,2
n02219486_27742,ant,0,3
n02219486_27747,ant,0,4
n02219486_27754,ant,0,0
n02219486_27759,ant,0,0
n02219486_27760,ant,0,1
n02219486_27761,ant,0,0
n02219486_27764,ant,0,2
n02219486_27795,ant,0,2
n02219486_27798,ant,0,3
n02219486_27800,ant,0,0
n02219486_27805,ant,0,1
n02219486_27815,ant,0,0
n02219486_27819,ant,0,4
n02219486_27825,ant,0,2
n02219486_27826,ant,0,4
n02219486_27830,ant,0,4
n02219486_27831,ant,0,3
n02219486_27836,ant,0,4
n02219486_27837,ant,0,4
n02219486_27839,ant,0,2
n02219486_27845,ant,0,1
n02219486_27861,ant,0,1
n02219486_27863,ant,0,1
n02219486_27866,ant,0,3
n02219486_27867,ant,0,4
n02219486_27869,ant,0,4
n02219486_27873,ant,0,3
n02219486_27889,ant,0,0
n02219486_27892,ant,0,1
n02219486_27896,ant,0,3
n02219486_27897,ant,0,3
n02219486_27905,ant,0,2
n02219486_27915,ant,0,4
n02219486_27917,ant,0,3
n02219486_27925,ant,0,0
n02219486_27927,ant,0,3
n02219486_27930,ant,0,3
n02219486_27932,ant,0,2
n02219486_27946,ant,0,1
n02219486_27949,ant,0,1
n02219486_27956,ant,0,2
n02219486_27957,ant,0,0
n02219486_27959,ant,0,2
n02219486_27960,ant,0,4
n02219486_27966,ant,0,2
n02219486_27969,ant,0,1
n02219486_27971,ant,0,4
n02219486_27973,ant,0,0
n02219486_27991,ant,0,3
n02219486_27996,ant,0,0
n02219486_27999,ant,0,2
n02219486_28003,ant,0,0
n02219486_28013,ant,0,1
n02219486_28020,ant,0,0
n02219486_28031,ant,0,3
n02219486_28032,ant,0,2
n02219486_28041,ant,0,3
n02219486_28049,ant,0,1
n02219486_28053,ant,0,0
n02219486_28054,ant,0,1
n02219486_28057,ant,0,4
n02219486_28059,ant,0,3
n02219486_28069,ant,0,2
n02219486_28078,ant,0,0
n02219486_28084,ant,0,3
n02219486_28085,ant,0,1
n02219486_28086,ant,0,4
n02219486_28098,ant,0,1
n02219486_28099,ant,0,0
n02219486_28101,ant,0,3
n02219486_28102,ant,0,3
n02219486_28104,ant,0,0
n02219486_28106,ant,0,3
n02219486_28108,ant,0,4
n02219486_28113,ant,0,1
n02219486_28115,ant,0,3
n02219486_28118,ant,0,2
n02219486_28120,ant,0,4
n02219486_28121,ant,0,2
n02219486_28127,ant,0,3
n02219486_28132,ant,0,2
n02219486_28136,ant,0,2
n02219486_28138,ant,0,4
n02219486_2814,ant,0,0
n02219486_28144,ant,0,4
n02219486_28150,ant,0,0
n02219486_28154,ant,0,2
n02219486_28158,ant,0,2
n02219486_28161,ant,0,1
n02219486_28164,ant,0,1
n02219486_28171,ant,0,2
n02219486_28187,ant,0,4
n02219486_28190,ant,0,2
n02219486_28195,ant,0,4
n02219486_28198,ant,0,4
n02219486_28199,ant,0,1
n02219486_28201,ant,0,1
n02219486_28203,ant,0,0
n02219486_28205,ant,0,2
n02219486_28208,ant,0,2
n02219486_28210,ant,0,2
n02219486_28212,ant,0,0
n02219486_28217,ant,0,2
n02219486_28218,ant,0,1
n02219486_28219,ant,0,0
n02219486_28223,ant,0,1
n02219486_28230,ant,0,3
n02219486_28231,ant,0,0
n02219486_28275,ant,0,4
n02219486_28277,ant,0,2
n02219486_28295,ant,0,1
n02219486_28304,ant,0,3
n02219486_28306,ant,0,0
n02219486_28312,ant,0,0
n02219486_28366,ant,0,3
n02219486_2838,ant,0,3
n02219486_28393,ant,0,0
n02219486_28395,ant,0,2
n02219486_28397,ant,0,1
n02219486_28399,ant,0,2
n02219486_28424,ant,0,0
n02219486_28433,ant,0,3
n02219486_28440,ant,0,3
n02219486_28451,ant,0,3
n02219486_28456,ant,0,3
n02219486_28535,ant,0,3
n02219486_28555,ant,0,1
n02219486_28557,ant,0,3
n02219486_28565,ant,0,2
n02219486_28573,ant,0,1
n02219486_28574,ant,0,4
n02219486_28584,ant,0,1
n02219486_28617,ant,0,4
n02219486_28620,ant,0,1
n02219486_28622,ant,0,0
n02219486_28648,ant,0,4
n02219486_28651,ant,0,2
n02219486_28666,ant,0,2
n02219486_28680,ant,0,0
n02219486_28693,ant,0,4
n02219486_28699,ant,0,4
n02219486_2870,ant,0,2
n02219486_28703,ant,0,2
n02219486_28711,ant,0,4
n02219486_28728,ant,0,4
n02219486_28749,ant,0,2
n02219486_28759,ant,0,0
n02219486_28768,ant,0,2
n02219486_28778,ant,0,4
n02219486_28782,ant,0,4
n02219486_28816,ant,0,1
n02219486_28824,ant,0,2
n02219486_28834,ant,0,0
n02219486_28851,ant,0,2
n02219486_28853,ant,0,3
n02219486_28865,ant,0,2
n02219486_28869,ant,0,0
n02219486_28879,ant,0,2
n02219486_28886,ant,0,0
n02219486_28897,ant,0,2
n02219486_28910,ant,0,4
n02219486_28918,ant,0,1
n02219486_28923,ant,0,4
n02219486_28929,ant,0,3
n02219486_28943,ant,0,4
n02219486_28950,ant,0,4
n02219486_28963,ant,0,4
n02219486_28965,ant,0,4
n02219486_28983,ant,0,1
n02219486_28987,ant,0,2
n02219486_28996,ant,0,3
n02219486_28997,ant,0,2
n02219486_29001,ant,0,1
n02219486_29003,ant,0,0
n02219486_29045,ant,0,1
n02219486_29058,ant,0,1
n02219486_29076,ant,0,3
n02219486_29091,ant,0,0
n02219486_29094,ant,0,1
n02219486_29103,ant,0,1
n02219486_29106,ant,0,2
n02219486_29118,ant,0,3
n02219486_29133,ant,0,4
n02219486_29137,ant,0,3
n02219486_29143,ant,0,0
n02219486_29150,ant,0,1
n02219486_29161,ant,0,2
n02219486_29168,ant,0,0
n02219486_29187,ant,0,4
n02219486_29188,ant,0,4
n02219486_29194,ant,0,4
n02219486_29197,ant,0,4
n02219486_29202,ant,0,1
n02219486_29207,ant,0,4
n02219486_29229,ant,0,3
n02219486_29241,ant,0,2
n02219486_29258,ant,0,4
n02219486_29265,ant,0,1
n02219486_29304,ant,0,2
n02219486_29314,ant,0,0
n02219486_29317,ant,0,2
n02219486_29339,ant,0,2
n02219486_29341,ant,0,0
n02219486_29344,ant,0,2
n02219486_29353,ant,0,0
n02219486_29370,ant,0,0
n02219486_29373,ant,0,1
n02219486_29381,ant,0,2
n02219486_29385,ant,0,4
n02219486_29389,ant,0,1
n02219486_2939,ant,0,0
n02219486_29412,ant,0,4
n02219486_29422,ant,0,0
n02219486_29424,ant,0,2
n02219486_29426,ant,0,4
n02219486_29440,ant,0,4
n02219486_29452,ant,0,3
n02219486_29472,ant,0,4
n02219486_29478,ant,0,0
n02219486_29485,ant,0,2
n02219486_29486,ant,0,2
n02219486_29491,ant,0,0
n02219486_29492,ant,0,0
n02219486_29494,ant,0,2
n02219486_29501,ant,0,2
n02219486_29509,ant,0,3
n02219486_29513,ant,0,4
n02219486_29522,ant,0,4
n02219486_29523,ant,0,4
n02219486_29527,ant,0,1
n02219486_29530,ant,0,2
n02219486_29535,ant,0,2
n02219486_29536,ant,0,3
n02219486_29552,ant,0,3
n02219486_29559,ant,0,2
n02219486_29560,ant,0,0
n02219486_29561,ant,0,1
n02219486_29564,ant,0,1
n02219486_29565,ant,0,4
n02219486_29566,ant,0,1
n02219486_29579,ant,0,1
n02219486_29580,ant,0,0
n02219486_29587,ant,0,1
n02219486_29588,ant,0,1
n02219486_29596,ant,0,1
n02219486_29606,ant,0,2
n02219486_29607,ant,0,4
n02219486_29608,ant,0,2
n02219486_29614,ant,0,0
n02219486_29624,ant,0,0
n02219486_29625,ant,0,3
n02219486_29630,ant,0,4
n02219486_29631,ant,0,2
n02219486_29635,ant,0,1
n02219486_29638,ant,0,4
n02219486_29640,ant,0,4
n02219486_29644,ant,0,4
n02219486_29651,ant,0,2
n02219486_29662,ant,0,2
n02219486_29679,ant,0,2
n02219486_29680,ant,0,0
n02219486_29686,ant,0,3
n02219486_29688,ant,0,3
n02219486_29691,ant,0,1
n02219486_29697,ant,0,4
n02219486_29711,ant,0,4
n02219486_29720,ant,0,4
n02219486_29728,ant,0,2
n02219486_29729,ant,0,4
n02219486_29733,ant,0,3
n02219486_29734,ant,0,0
n02219486_29739,ant,0,1
n02219486_29744,ant,0,3
n02219486_29748,ant,0,2
n02219486_29751,ant,0,3
n02219486_29755,ant,0,0
n02219486_29756,ant,0,0
n02219486_29764,ant,0,2
n02219486_29767,ant,0,1
n02219486_29769,ant,0,0
n02219486_29773,ant,0,2
n02219486_29786,ant,0,1
n02219486_29788,ant,0,4
n02219486_29797,ant,0,1
n02219486_29800,ant,0,1
n02219486_29805,ant,0,0
n02219486_29807,ant,0,0
n02219486_29810,ant,0,0
n02219486_29814,ant,0,2
n02219486_29816,ant,0,3
n02219486_29817,ant,0,1
n02219486_29822,ant,0,1
n02219486_29826,ant,0,2
n02219486_29834,ant,0,0
n02219486_29837,ant,0,2
n02219486_29846,ant,0,4
n02219486_29850,ant,0,4
n02219486_29851,ant,0,3
n02219486_29853,ant,0,3
n02219486_29862,ant,0,2
n02219486_29863,ant,0,1
n02219486_29870,ant,0,3
n02219486_29874,ant,0,2
n02219486_29881,ant,0,4
n02219486_29883,ant,0,1
n02219486_29890,ant,0,4
n02219486_29911,ant,0,3
n02219486_29916,ant,0,1
n02219486_29922,ant,0,4
n02219486_29926,ant,0,2
n02219486_29935,ant,0,0
n02219486_29937,ant,0,2
n02219486_29938,ant,0,3
n02219486_29939,ant,0,2
n02219486_29955,ant,0,4
n02219486_29959,ant,0,4
n02219486_29962,ant,0,1
n02219486_29974,ant,0,1
n02219486_29977,ant,0,1
n02219486_29983,ant,0,0
n02219486_29985,ant,0,0
n02219486_29986,ant,0,2
n02219486_29987,ant,0,1
n02219486_30021,ant,0,0
n02219486_30038,ant,0,3
n02219486_30047,ant,0,3
n02219486_30056,ant,0,3
n02219486_30059,ant,0,2
n02219486_30060,ant,0,0
n02219486_30061,ant,0,4
n02219486_30063,ant,0,0
n02219486_30070,ant,0,1
n02219486_30071,ant,0,0
n02219486_30078,ant,0,4
n02219486_30081,ant,0,3
n02219486_30083,ant,0,2
n02219486_30086,ant,0,3
n02219486_30088,ant,0,3
n02219486_30099,ant,0,3
n02219486_30101,ant,0,3
n02219486_30106,ant,0,0
n02219486_30122,ant,0,2
n02219486_30151,ant,0,1
n02219486_30166,ant,0,0
n02219486_30167,ant,0,0
n02219486_30168,ant,0,1
n02219486_30169,ant,0,3
n02219486_30172,ant,0,0
n02219486_30176,ant,0,4
n02219486_30180,ant,0,0
n02219486_30185,ant,0,4
n02219486_30186,ant,0,3
n02219486_30187,ant,0,0
n02219486_30190,ant,0,1
n02219486_30200,ant,0,2
n02219486_30209,ant,0,2
n02219486_30211,ant,0,0
n02219486_30212,ant,0,0
n02219486_30217,ant,0,2
n02219486_30226,ant,0,0
n02219486_30243,ant,0,2
n02219486_30247,ant,0,1
n02219486_30252,ant,0,3
n02219486_30260,ant,0,1
n02219486_30268,ant,0,1
n02219486_30270,ant,0,3
n02219486_30272,ant,0,0
n02219486_30276,ant,0,1
n02219486_30280,ant,0,0
n02219486_30284,ant,0,2
n02219486_30285,ant,0,4
n02219486_30286,ant,0,1
n02219486_30289,ant,0,4
n02219486_3029,ant,0,4
n02219486_30294,ant,0,2
n02219486_30295,ant,0,2
n02219486_30307,ant,0,4
n02219486_30313,ant,0,3
n02219486_30338,ant,0,2
n02219486_30347,ant,0,0
n02219486_30348,ant,0,3
n02219486_30350,ant,0,4
n02219486_30351,ant,0,4
n02219486_30352,ant,0,1
n02219486_30362,ant,0,1
n02219486_30365,ant,0,1
n02219486_30368,ant,0,0
n02219486_30369,ant,0,4
n02219486_30378,ant,0,2
n02219486_30380,ant,0,4
n02219486_30390,ant,0,4
n02219486_30392,ant,0,4
n02219486_30393,ant,0,0
n02219486_30396,ant,0,0
n02219486_30402,ant,0,2
n02219486_30403,ant,0,0
n02219486_30405,ant,0,0
n02219486_30406,ant,0,3
n02219486_30412,ant,0,2
n02219486_30413,ant,0,4
n02219486_30417,ant,0,4
n02219486_30419,ant,0,1
n02219486_30427,ant,0,1
n02219486_30429,ant,0,3
n02219486_30434,ant,0,2
n02219486_30438,ant,0,2
n02219486_30440,ant,0,2
n02219486_30442,ant,0,2
n02219486_30449,ant,0,0
n02219486_30459,ant,0,1
n02219486_30462,ant,0,4
n02219486_30466,ant,0,0
n02219486_30468,ant,0,3
n02219486_30472,ant,0,1
n02219486_30477,ant,0,1
n02219486_30481,ant,0,1
n02219486_30483,ant,0,1
n02219486_30487,ant,0,0
n02219486_30488,ant,0,1
n02219486_30492,ant,0,4
n02219486_30494,ant,0,2
n02219486_30500,ant,0,2
n02219486_30502,ant,0,0
n02219486_30507,ant,0,4
n02219486_30514,ant,0,2
n02219486_30515,ant,0,3
n02219486_30518,ant,0,4
n02219486_30520,ant,0,4
n02219486_30521,ant,0,2
n02219486_30532,ant,0,3
n02219486_30536,ant,0,0
n02219486_30545,ant,0,1
n02219486_30546,ant,0,2
n02219486_30550,ant,0,4
n02219486_30551,ant,0,2
n02219486_30553,ant,0,0
n02219486_30555,ant,0,4
n02219486_30557,ant,0,3
n02219486_30566,ant,0,3
n02219486_30569,ant,0,0
n02219486_30570,ant,0,0
n02219486_30571,ant,0,0
n02219486_30577,ant,0,2
n02219486_30583,ant,0,4
n02219486_30609,ant,0,2
n02219486_30613,ant,0,0
n02219486_30614,ant,0,1
n02219486_30616,ant,0,4
n02219486_30625,ant,0,3
n02219486_30632,ant,0,4
n02219486_30634,ant,0,4
n02219486_30636,ant,0,4
n02219486_30637,ant,0,4
n02219486_30638,ant,0,0
n02219486_30642,ant,0,0
n02219486_30647,ant,0,0
n02219486_30653,ant,0,3
n02219486_30669,ant,0,2
n02219486_30675,ant,0,0
n02219486_30676,ant,0,3
n02219486_30677,ant,0,4
n02219486_30681,ant,0,3
n02219486_30685,ant,0,0
n02219486_30693,ant,0,4
n02219486_30701,ant,0,1
n02219486_30703,ant,0,1
n02219486_30704,ant,0,1
n02219486_30705,ant,0,4
n02219486_30706,ant,0,1
n02219486_30709,ant,0,0
n02219486_30719,ant,0,4
n02219486_30732,ant,0,1
n02219486_30741,ant,0,0
n02219486_30742,ant,0,0
n02219486_30743,ant,0,3
n02219486_30745,ant,0,4
n02219486_30746,ant,0,2
n02219486_30750,ant,0,0
n02219486_30757,ant,0,1
n02219486_30761,ant,0,4
n02219486_30763,ant,0,3
n02219486_30768,ant,0,0
n02219486_30770,ant,0,3
n02219486_30773,ant,0,2
n02219486_30774,ant,0,0
n02219486_30777,ant,0,2
n02219486_30778,ant,0,2
n02219486_30779,ant,0,0
n02219486_30780,ant,0,4
n02219486_30785,ant,0,2
n02219486_30790,ant,0,3
n02219486_30804,ant,0,4
n02219486_30805,ant,0,2
n02219486_30806,ant,0,1
n02219486_30814,ant,0,4
n02219486_30815,ant,0,3
n02219486_30818,ant,0,3
n02219486_30819,ant,0,4
n02219486_30820,ant,0,3
n02219486_30822,ant,0,1
n02219486_30824,ant,0,3
n02219486_30825,ant,0,0
n02219486_30846,ant,0,3
n02219486_30849,ant,0,3
n02219486_30850,ant,0,0
n02219486_30852,ant,0,2
n02219486_30856,ant,0,1
n02219486_30857,ant,0,0
n02219486_30858,ant,0,0
n02219486_30860,ant,0,0
n02219486_30867,ant,0,4
n02219486_30869,ant,0,2
n02219486_3087,ant,0,1
n02219486_30874,ant,0,0
n02219486_30875,ant,0,4
n02219486_30876,ant,0,3
n02219486_30879,ant,0,1
n02219486_30882,ant,0,3
n02219486_30891,ant,0,0
n02219486_30894,ant,0,4
n02219486_30895,ant,0,3
n02219486_3097,ant,0,1
n02219486_3194,ant,0,1
n02219486_3286,ant,0,3
n02219486_3300,ant,0,0
n02219486_3312,ant,0,3
n02219486_3351,ant,0,2
n02219486_3355,ant,0,1
n02219486_3396,ant,0,3
n02219486_342,ant,0,3
n02219486_3432,ant,0,2
n02219486_3506,ant,0,1
n02219486_3572,ant,0,2
n02219486_3581,ant,0,2
n02219486_3723,ant,0,0
n02219486_3873,ant,0,3
n02219486_3901,ant,0,4
n02219486_3909,ant,0,2
n02219486_3929,ant,0,3
n02219486_3932,ant,0,2
n02219486_397,ant,0,1
n02219486_3984,ant,0,4
n02219486_4053,ant,0,1
n02219486_4108,ant,0,3
n02219486_4272,ant,0,0
n02219486_4331,ant,0,3
n02219486_438,ant,0,0
n02219486_4380,ant,0,1
n02219486_4421,ant,0,1
n02219486_4437,ant,0,3
n02219486_4494,ant,0,2
n02219486_4515,ant,0,3
n02219486_4596,ant,0,4
n02219486_470,ant,0,2
n02219486_4730,ant,0,0
n02219486_4739,ant,0,0
n02219486_4773,ant,0,2
n02219486_4780,ant,0,4
n02219486_4842,ant,0,3
n02219486_486,ant,0,1
n02219486_4870,ant,0,1
n02219486_4943,ant,0,3
n02219486_4970,ant,0,4
n02219486_5034,ant,0,4
n02219486_5044,ant,0,4
n02219486_5109,ant,0,2
n02219486_5169,ant,0,4
n02219486_5182,ant,0,0
n02219486_520,ant,0,2
n02219486_526,ant,0,2
n02219486_5337,ant,0,4
n02219486_5359,ant,0,4
n02219486_5360,ant,0,3
n02219486_5364,ant,0,3
n02219486_5373,ant,0,1
n02219486_5453,ant,0,3
n02219486_5494,ant,0,3
n02219486_5542,ant,0,2
n02219486_5549,ant,0,2
n02219486_5568,ant,0,3
n02219486_5704,ant,0,1
n02219486_5780,ant,0,3
n02219486_5933,ant,0,2
n02219486_5969,ant,0,3
n02219486_6024,ant,0,3
n02219486_616,ant,0,3
n02219486_6171,ant,0,1
