stem,cls,repeat,fold
n04522168_12455,vase,1,4
n04522168_12469,vase,1,3
n04522168_12491,vase,1,3
n04522168_12495,vase,1,4
n04522168_12592,vase,1,0
n04522168_12637,vase,1,4
n04522168_1270,vase,1,0
n04522168_12716,vase,1,3
n04522168_12720,vase,1,2
n04522168_12735,vase,1,2
n04522168_12741,vase,1,0
n04522168_12803,vase,1,2
n04522168_12814,vase,1,0
n04522168_12854,vase,1,3
n04522168_12860,vase,1,1
n04522168_12881,vase,1,2
n04522168_12888,vase,1,2
n04522168_12894,vase,1,3
n04522168_1290,vase,1,3
n04522168_12901,vase,1,2
n04522168_1292,vase,1,3
n04522168_12932,vase,1,2
n04522168_12941,vase,1,0
n04522168_12959,vase,1,0
n04522168_13038,vase,1,3
n04522168_13073,vase,1,2
n04522168_13101,vase,1,3
n04522168_13115,vase,1,0
n04522168_13118,vase,1,3
n04522168_13122,vase,1,1
n04522168_13144,vase,1,3
n04522168_13165,vase,1,2
n04522168_13187,vase,1,0
n04522168_13209,vase,1,0
n04522168_13245,vase,1,2
n04522168_13260,vase,1,4
n04522168_13280,vase,1,3
n04522168_13287,vase,1,1
n04522168_13319,vase,1,4
n04522168_13328,vase,1,4
n04522168_13330,vase,1,4
n04522168_13337,vase,1,2
n04522168_13354,vase,1,3
n04522168_13355,vase,1,4
n04522168_13368,vase,1,4
n04522168_134,vase,1,4
n04522168_13416,vase,1,4
n04522168_13418,vase,1,4
n04522168_13447,vase,1,4
n04522168_13456,vase,1,4
n04522168_13467,vase,1,4
n04522168_13485,vase,1,2
n04522168_13491,vase,1,0
n04522168_13506,vase,1,3
n04522168_13509,vase,1,0
n04522168_13512,vase,1,3
n04522168_13518,vase,1,1
n04522168_1356,vase,1,2
n04522168_13599,vase,1,4
n04522168_13719,vase,1,1
n04522168_13737,vase,1,0
n04522168_13742,vase,1,3
n04522168_13747,vase,1,1
n04522168_13748,vase,1,1
n04522168_13771,vase,1,3
n04522168_13776,vase,1,0
n04522168_1381,vase,1,0
n04522168_1384,vase,1,2
n04522168_13886,vase,1,2
n04522168_13927,vase,1,2
n04522168_13943,vase,1,1
n04522168_1397,vase,1,1
n04522168_13986,vase,1,1
n04522168_1401,vase,1,0
n04522168_14081,vase,1,3
n04522168_14089,vase,1,3
n04522168_14123,vase,1,0
n04522168_14131,vase,1,3
n04522168_1424,vase,1,3
n04522168_14272,vase,1,3
n04522168_1429,vase,1,3
n04522168_1430,vase,1,2
n04522168_14317,vase,1,2
n04522168_14326,vase,1,0
n04522168_14335,vase,1,2
n04522168_14377,vase,1,3
n04522168_14413,vase,1,0
n04522168_14449,vase,1,3
n04522168_1446,vase,1,4
n04522168_14517,vase,1,3
n04522168_14550,vase,1,2
n04522168_14564,vase,1,3
n04522168_14597,vase,1,2
n04522168_14611,vase,1,2
n04522168_14637,vase,1,1
n04522168_14663,vase,1,1
n04522168_14713,vase,1,4
n04522168_14777,vase,1,1
n04522168_1481,vase,1,4
n04522168_14857,vase,1,4
n04522168_14905,vase,1,0
n04522168_14917,vase,1,1
n04522168_14930,vase,1,4
n04522168_14945,vase,1,1
n04522168_14957,vase,1,3
n04522168_14963,vase,1,2
n04522168_15025,vase,1,2
n04522168_1508,vase,1,2
n04522168_15115,vase,1,1
n04522168_15122,vase,1,4
n04522168_15127,vase,1,0
n04522168_15134,vase,1,0
n04522168_15163,vase,1,3
n04522168_15191,vase,1,4
n04522168_15288,vase,1,4
n04522168_15345,vase,1,4
n04522168_1535,vase,1,1
n04522168_154,vase,1,4
n04522168_15403,vase,1,2
n04522168_15455,vase,1,3
n04522168_15462,vase,1,1
n04522168_15463,vase,1,4
n04522168_1549,vase,1,1
n04522168_15532,vase,1,2
n04522168_15594,vase,1,0
n04522168_15600,vase,1,1
n04522168_15637,vase,1,3
n04522168_15743,vase,1,2
n04522168_15748,vase,1,4
n04522168_1576,vase,1,0
n04522168_15779,vase,1,3
n04522168_15786,vase,1,0
n04522168_15819,vase,1,4
n04522168_15840,vase,1,0
n04522168_15864,vase,1,3
n04522168_15873,vase,1,3
n04522168_15879,vase,1,4
n04522168_15947,vase,1,3
n04522168_1602,vase,1,2
n04522168_1611,vase,1,3
n04522168_1628,vase,1,4
n04522168_16287,vase,1,0
n04522168_1642,vase,1,0
n04522168_1650,vase,1,2
n04522168_16572,vase,1,4
n04522168_16600,vase,1,1
n04522168_1666,vase,1,1
n04522168_16683,vase,1,2
n04522168_16725,vase,1,1
n04522168_1673,vase,1,2
n04522168_16836,vase,1,4
n04522168_1696,vase,1,3
n04522168_16974,vase,1,2
n04522168_1704,vase,1,0
n04522168_17104,vase,1,3
n04522168_17205,vase,1,4
n04522168_17210,vase,1,1
n04522168_17364,vase,1,4
n04522168_17370,vase,1,4
n04522168_17422,vase,1,3
n04522168_17475,vase,1,2
n04522168_1752,vase,1,4
n04522168_17526,vase,1,3
n04522168_1753,vase,1,1
n04522168_17568,vase,1,4
n04522168_17600,vase,1,1
n04522168_17625,vase,1,4
n04522168_17648,vase,1,2
n04522168_17665,vase,1,4
n04522168_17745,vase,1,3
n04522168_17756,vase,1,4
n04522168_17819,vase,1,2
n04522168_17820,vase,1,0
n04522168_17830,vase,1,4
n04522168_17859,vase,1,3
n04522168_17908,vase,1,2
n04522168_17914,vase,1,3
n04522168_17919,vase,1,1
n04522168_1793,vase,1,2
n04522168_17943,vase,1,4
n04522168_1796,vase,1,0
n04522168_18027,vase,1,4
n04522168_1804,vase,1,0
n04522168_18195,vase,1,2
n04522168_18207,vase,1,0
n04522168_18361,vase,1,3
n04522168_18415,vase,1,2
n04522168_18471,vase,1,4
n04522168_18497,vase,1,2
n04522168_18506,vase,1,1
n04522168_18521,vase,1,1
n04522168_18528,vase,1,4
n04522168_18581,vase,1,1
n04522168_18620,vase,1,4
n04522168_18756,vase,1,3
n04522168_18777,vase,1,1
n04522168_18794,vase,1,4
n04522168_1882,vase,1,3
n04522168_18859,vase,1,4
n04522168_18901,vase,1,0
n04522168_19066,vase,1,2
n04522168_1907,vase,1,2
n04522168_19080,vase,1,0
n04522168_192,vase,1,4
n04522168_19232,vase,1,4
n04522168_19284,vase,1,3
n04522168_19351,vase,1,0
n04522168_19363,vase,1,4
n04522168_19374,vase,1,0
n04522168_19404,vase,1,3
n04522168_19414,vase,1,3
n04522168_1942,vase,1,3
n04522168_19498,vase,1,2
n04522168_19520,vase,1,2
n04522168_19546,vase,1,2
n04522168_19559,vase,1,3
n04522168_19588,vase,1,3
n04522168_196,vase,1,2
n04522168_1964,vase,1,3
n04522168_19683,vase,1,1
n04522168_197,vase,1,1
n04522168_19715,vase,1,0
n04522168_19719,vase,1,0
n04522168_19720,vase,1,3
n04522168_19786,vase,1,4
n04522168_1982,vase,1,2
n04522168_19836,vase,1,2
n04522168_19850,vase,1,4
n04522168_19880,vase,1,0
n04522168_19895,vase,1,4
n04522168_19947,vase,1,1
n04522168_2000,vase,1,4
n04522168_20029,vase,1,3
n04522168_2011,vase,1,4
n04522168_20173,vase,1,4
n04522168_20312,vase,1,4
n04522168_2037,vase,1,1
n04522168_2044,vase,1,0
n04522168_2047,vase,1,1
n04522168_20534,vase,1,4
n04522168_20575,vase,1,3
n04522168_20605,vase,1,1
n04522168_2062,vase,1,3
n04522168_2071,vase,1,1
n04522168_20753,vase,1,0
n04522168_20755,vase,1,3
n04522168_20789,vase,1,2
n04522168_2081,vase,1,3
n04522168_20828,vase,1,4
n04522168_20856,vase,1,2
n04522168_20885,vase,1,0
n04522168_20899,vase,1,2
n04522168_20933,vase,1,0
n04522168_20945,vase,1,1
n04522168_20984,vase,1,0
n04522168_21002,vase,1,1
n04522168_21021,vase,1,4
n04522168_21141,vase,1,0
n04522168_21191,vase,1,3
n04522168_2121,vase,1,1
n04522168_21254,vase,1,3
n04522168_2131,vase,1,1
n04522168_21320,vase,1,4
n04522168_21379,vase,1,0
n04522168_21425,vase,1,4
n04522168_21433,vase,1,3
n04522168_21453,vase,1,4
n04522168_21481,vase,1,0
n04522168_2149,vase,1,1
n04522168_21535,vase,1,0
n04522168_21599,vase,1,0
n04522168_21620,vase,1,4
n04522168_21627,vase,1,4
n04522168_21666,vase,1,3
n04522168_21694,vase,1,4
n04522168_21741,vase,1,1
n04522168_21752,vase,1,1
n04522168_21769,vase,1,1
n04522168_21809,vase,1,3
n04522168_2190,vase,1,1
n04522168_22093,vase,1,2
n04522168_22099,vase,1,1
n04522168_22193,vase,1,2
n04522168_22207,vase,1,1
n04522168_22223,vase,1,2
n04522168_22246,vase,1,2
n04522168_22341,vase,1,1
n04522168_22352,vase,1,0
n04522168_22399,vase,1,0
n04522168_2243,vase,1,4
n04522168_22432,vase,1,3
n04522168_22510,vase,1,0
n04522168_22530,vase,1,3
n04522168_22553,vase,1,2
n04522168_22568,vase,1,1
n04522168_22587,vase,1,3
n04522168_22622,vase,1,3
n04522168_2265,vase,1,4
n04522168_2268,vase,1,2
n04522168_22747,vase,1,1
n04522168_22760,vase,1,2
n04522168_22765,vase,1,0
n04522168_2279,vase,1,4
n04522168_22792,vase,1,2
n04522168_22802,vase,1,1
n04522168_22900,vase,1,4
n04522168_22944,vase,1,4
n04522168_23025,vase,1,2
n04522168_23061,vase,1,2
n04522168_23287,vase,1,1
n04522168_23293,vase,1,0
n04522168_23335,vase,1,0
n04522168_23337,vase,1,0
n04522168_2338,vase,1,0
n04522168_23480,vase,1,0
n04522168_23491,vase,1,0
n04522168_23523,vase,1,0
n04522168_23536,vase,1,1
n04522168_23625,vase,1,0
n04522168_23632,vase,1,1
n04522168_23657,vase,1,4
n04522168_2366,vase,1,1
n04522168_23708,vase,1,4
n04522168_23735,vase,1,1
n04522168_23793,vase,1,2
n04522168_2382,vase,1,4
n04522168_23837,vase,1,1
n04522168_23840,vase,1,1
n04522168_23845,vase,1,3
n04522168_23866,vase,1,3
n04522168_23893,vase,1,0
n04522168_23905,vase,1,4
n04522168_23910,vase,1,2
n04522168_23968,vase,1,2
n04522168_24015,vase,1,2
n04522168_24017,vase,1,1
n04522168_24032,vase,1,0
n04522168_24039,vase,1,4
n04522168_24105,vase,1,2
n04522168_2411,vase,1,2
n04522168_24110,vase,1,1
n04522168_24135,vase,1,1
n04522168_24178,vase,1,4
n04522168_24190,vase,1,3
n04522168_24220,vase,1,1
n04522168_2428,vase,1,3
n04522168_24357,vase,1,1
n04522168_24396,vase,1,4
n04522168_24405,vase,1,4
n04522168_24429,vase,1,0
n04522168_24469,vase,1,3
n04522168_24514,vase,1,0
n04522168_24534,vase,1,4
n04522168_24540,vase,1,1
n04522168_24572,vase,1,0
n04522168_2459,vase,1,2
n04522168_24594,vase,1,3
n04522168_24607,vase,1,3
n04522168_24609,vase,1,2
n04522168_24626,vase,1,3
n04522168_24645,vase,1,3
n04522168_24666,vase,1,4
n04522168_24702,vase,1,1
n04522168_24703,vase,1,4
n04522168_24713,vase,1,4
n04522168_2474,vase,1,0
n04522168_24745,vase,1,0
n04522168_2476,vase,1,4
n04522168_2480,vase,1,3
n04522168_24849,vase,1,2
n04522168_24850,vase,1,2
n04522168_2488,vase,1,3
n04522168_24904,vase,1,4
n04522168_2493,vase,1,3
n04522168_24968,vase,1,0
n04522168_2498,vase,1,2
n04522168_24980,vase,1,3
n04522168_2500,vase,1,1
n04522168_25024,vase,1,1
n04522168_25074,vase,1,0
n04522168_25083,vase,1,4
n04522168_251,vase,1,0
n04522168_2510,vase,1,2
n04522168_2516,vase,1,2
n04522168_25203,vase,1,3
n04522168_25255,vase,1,0
n04522168_25296,vase,1,3
n04522168_25304,vase,1,2
n04522168_25308,vase,1,3
n04522168_2531,vase,1,4
n04522168_2534,vase,1,1
n04522168_2535,vase,1,1
n04522168_25356,vase,1,4
n04522168_25369,vase,1,3
n04522168_25371,vase,1,2
n04522168_25390,vase,1,4
n04522168_25442,vase,1,1
n04522168_25502,vase,1,2
n04522168_25504,vase,1,0
n04522168_2553,vase,1,3
n04522168_25560,vase,1,0
n04522168_2558,vase,1,3
n04522168_25582,vase,1,4
n04522168_25591,vase,1,2
n04522168_25599,vase,1,2
n04522168_256,vase,1,4
n04522168_25613,vase,1,1
n04522168_25664,vase,1,1
n04522168_25702,vase,1,1
n04522168_25714,vase,1,0
n04522168_2572,vase,1,1
n04522168_2578,vase,1,0
n04522168_25783,vase,1,2
n04522168_258,vase,1,0
n04522168_25816,vase,1,1
n04522168_25866,vase,1,2
n04522168_25875,vase,1,0
n04522168_25882,vase,1,4
n04522168_2592,vase,1,2
n04522168_25922,vase,1,4
n04522168_25935,vase,1,2
n04522168_25968,vase,1,3
n04522168_25977,vase,1,1
n04522168_26120,vase,1,1
n04522168_26133,vase,1,1
n04522168_2620,vase,1,0
n04522168_26221,vase,1,4
n04522168_26223,vase,1,1
n04522168_2623,vase,1,2
n04522168_26233,vase,1,0
n04522168_2624,vase,1,3
n04522168_2625,vase,1,2
n04522168_26271,vase,1,2
n04522168_26275,vase,1,2
n04522168_26290,vase,1,1
n04522168_26300,vase,1,2
n04522168_26307,vase,1,4
n04522168_26325,vase,1,3
n04522168_2634,vase,1,2
n04522168_2639,vase,1,4
n04522168_2656,vase,1,4
n04522168_26713,vase,1,2
n04522168_26715,vase,1,4
n04522168_2675,vase,1,4
n04522168_26765,vase,1,3
n04522168_2679,vase,1,0
n04522168_2682,vase,1,0
n04522168_2689,vase,1,2
n04522168_26925,vase,1,1
n04522168_2695,vase,1,0
n04522168_27031,vase,1,0
n04522168_27033,vase,1,3
n04522168_27145,vase,1,3
n04522168_27209,vase,1,0
n04522168_27224,vase,1,4
n04522168_27235,vase,1,4
n04522168_2731,vase,1,2
n04522168_2748,vase,1,4
n04522168_2750,vase,1,2
n04522168_2751,vase,1,3
n04522168_27539,vase,1,3
n04522168_2759,vase,1,2
n04522168_27636,vase,1,3
n04522168_27643,vase,1,2
n04522168_2774,vase,1,4
n04522168_27865,vase,1,2
n04522168_2796,vase,1,4
n04522168_28015,vase,1,2
n04522168_28167,vase,1,3
n04522168_28172,vase,1,0
n04522168_28233,vase,1,3
n04522168_2843,vase,1,1
n04522168_28438,vase,1,3
n04522168_28445,vase,1,4
n04522168_28450,vase,1,3
n04522168_2846,vase,1,2
n04522168_28520,vase,1,4
n04522168_2856,vase,1,4
n04522168_28599,vase,1,1
n04522168_28732,vase,1,3
n04522168_2875,vase,1,3
n04522168_28792,vase,1,0
n04522168_2883,vase,1,0
n04522168_2885,vase,1,4
n04522168_2903,vase,1,0
n04522168_2904,vase,1,1
n04522168_29059,vase,1,2
n04522168_2920,vase,1,1
n04522168_29295,vase,1,0
n04522168_29298,vase,1,2
n04522168_29311,vase,1,4
n04522168_29346,vase,1,3
n04522168_29348,vase,1,0
n04522168_2935,vase,1,3
n04522168_29355,vase,1,2
n04522168_2945,vase,1,1
n04522168_2946,vase,1,1
n04522168_29476,vase,1,1
n04522168_29489,vase,1,3
n04522168_29577,vase,1,2
n04522168_29661,vase,1,4
n04522168_29785,vase,1,2
n04522168_2980,vase,1,3
n04522168_29804,vase,1,3
n04522168_29995,vase,1,2
n04522168_30006,vase,1,2
n04522168_30061,vase,1,1
n04522168_30104,vase,1,0
n04522168_30122,vase,1,1
n04522168_30221,vase,1,4
n04522168_3023,vase,1,3
n04522168_3030,vase,1,4
n04522168_30304,vase,1,4
n04522168_30360,vase,1,4
n04522168_30381,vase,1,0
n04522168_3042,vase,1,1
n04522168_30512,vase,1,1
n04522168_30523,vase,1,3
n04522168_3053,vase,1,3
n04522168_3068,vase,1,0
n04522168_30725,vase,1,0
n04522168_30728,vase,1,2
n04522168_30796,vase,1,3
n04522168_30938,vase,1,2
n04522168_30972,vase,1,1
n04522168_30982,vase,1,4
n04522168_3104,vase,1,4
n04522168_31062,vase,1,3
n04522168_3114,vase,1,2
n04522168_31177,vase,1,3
n04522168_31244,vase,1,2
n04522168_31275,vase,1,4
n04522168_31278,vase,1,4
n04522168_3128,vase,1,0
n04522168_31337,vase,1,4
n04522168_3135,vase,1,0
n04522168_3137,vase,1,0
n04522168_31426,vase,1,4
n04522168_31480,vase,1,3
n04522168_31495,vase,1,1
n04522168_31513,vase,1,4
n04522168_31574,vase,1,4
n04522168_31582,vase,1,0
n04522168_31591,vase,1,0
n04522168_31616,vase,1,3
n04522168_31632,vase,1,0
n04522168_31670,vase,1,4
n04522168_31673,vase,1,4
n04522168_3183,vase,1,0
n04522168_31832,vase,1,0
n04522168_31855,vase,1,3
n04522168_31910,vase,1,0
n04522168_32017,vase,1,2
n04522168_32039,vase,1,1
n04522168_32044,vase,1,4
n04522168_3207,vase,1,4
n04522168_32071,vase,1,2
n04522168_32286,vase,1,3
n04522168_32361,vase,1,3
n04522168_3238,vase,1,0
n04522168_3243,vase,1,2
n04522168_32474,vase,1,1
n04522168_32479,vase,1,1
n04522168_32483,vase,1,3
n04522168_326,vase,1,3
n04522168_3263,vase,1,0
n04522168_3267,vase,1,1
n04522168_32740,vase,1,0
n04522168_32801,vase,1,1
n04522168_3284,vase,1,1
n04522168_32868,vase,1,1
n04522168_3293,vase,1,0
n04522168_3299,vase,1,0
n04522168_33013,vase,1,3
n04522168_33017,vase,1,0
n04522168_3305,vase,1,2
n04522168_3307,vase,1,1
n04522168_33094,vase,1,2
n04522168_3315,vase,1,2
n04522168_33154,vase,1,3
n04522168_33177,vase,1,3
n04522168_3319,vase,1,1
n04522168_33204,vase,1,2
n04522168_333,vase,1,3
n04522168_3334,vase,1,2
n04522168_33545,vase,1,4
n04522168_3355,vase,1,0
n04522168_33635,vase,1,3
n04522168_33724,vase,1,2
n04522168_33778,vase,1,3
n04522168_3382,vase,1,0
n04522168_33823,vase,1,4
n04522168_3389,vase,1,2
n04522168_33896,vase,1,2
n04522168_339,vase,1,1
n04522168_33902,vase,1,2
n04522168_33932,vase,1,0
n04522168_33991,vase,1,2
n04522168_34023,vase,1,1
n04522168_3417,vase,1,4
n04522168_3418,vase,1,0
n04522168_34211,vase,1,4
n04522168_3426,vase,1,1
n04522168_34263,vase,1,1
n04522168_34287,vase,1,4
n04522168_3436,vase,1,2
n04522168_34379,vase,1,3
n04522168_3439,vase,1,2
n04522168_34590,vase,1,1
n04522168_3465,vase,1,2
n04522168_34718,vase,1,3
n04522168_34763,vase,1,1
n04522168_34773,vase,1,4
n04522168_34802,vase,1,4
n04522168_34893,vase,1,3
n04522168_34907,vase,1,0
n04522168_3497,vase,1,4
n04522168_34974,vase,1,3
n04522168_35023,vase,1,4
n04522168_35093,vase,1,4
n04522168_35151,vase,1,1
n04522168_3516,vase,1,0
n04522168_3518,vase,1,0
n04522168_35265,vase,1,3
n04522168_35344,vase,1,1
n04522168_35414,vase,1,3
n04522168_35432,vase,1,3
n04522168_35455,vase,1,3
n04522168_35504,vase,1,4
n04522168_3562,vase,1,2
n04522168_35644,vase,1,3
n04522168_3579,vase,1,3
n04522168_35804,vase,1,4
n04522168_35862,vase,1,2
n04522168_3590,vase,1,3
n04522168_3591,vase,1,1
n04522168_3598,vase,1,0
n04522168_36151,vase,1,4
n04522168_3624,vase,1,1
n04522168_3627,vase,1,2
n04522168_3633,vase,1,1
n04522168_3662,vase,1,0
n04522168_36911,vase,1,3
n04522168_3692,vase,1,2
n04522168_3697,vase,1,3
n04522168_3703,vase,1,0
n04522168_37334,vase,1,4
n04522168_37538,vase,1,0
n04522168_3754,vase,1,4
n04522168_37819,vase,1,2
n04522168_37840,vase,1,3
n04522168_38062,vase,1,1
n04522168_38078,vase,1,4
n04522168_38132,vase,1,4
n04522168_3818,vase,1,1
n04522168_38189,vase,1,0
n04522168_3826,vase,1,3
n04522168_38278,vase,1,2
n04522168_38472,vase,1,3
n04522168_38632,vase,1,4
n04522168_38661,vase,1,0
n04522168_38674,vase,1,0
n04522168_3871,vase,1,1
n04522168_38815,vase,1,0
n04522168_3888,vase,1,1
n04522168_38902,vase,1,1
n04522168_390,vase,1,0
n04522168_3920,vase,1,3
n04522168_39327,vase,1,2
n04522168_394,vase,1,1
n04522168_39415,vase,1,3
n04522168_39521,vase,1,0
n04522168_39550,vase,1,4
n04522168_39604,vase,1,4
n04522168_39614,vase,1,1
n04522168_3963,vase,1,1
n04522168_39772,vase,1,0
n04522168_3997,vase,1,0
n04522168_40314,vase,1,3
n04522168_40334,vase,1,0
n04522168_40346,vase,1,3
n04522168_4038,vase,1,2
n04522168_40470,vase,1,1
n04522168_40599,vase,1,0
n04522168_40628,vase,1,4
n04522168_4067,vase,1,4
n04522168_40744,vase,1,4
n04522168_4081,vase,1,2
n04522168_4097,vase,1,0
n04522168_4101,vase,1,0
n04522168_41088,vase,1,3
n04522168_4109,vase,1,0
n04522168_411,vase,1,4
n04522168_41123,vase,1,1
n04522168_41215,vase,1,3
n04522168_41309,vase,1,3
n04522168_4139,vase,1,0
n04522168_4152,vase,1,0
n04522168_41532,vase,1,2
n04522168_41768,vase,1,3
n04522168_41836,vase,1,1
n04522168_4185,vase,1,3
n04522168_41868,vase,1,4
n04522168_41904,vase,1,0
n04522168_41966,vase,1,4
n04522168_41983,vase,1,1
n04522168_4203,vase,1,3
n04522168_42047,vase,1,3
n04522168_42069,vase,1,1
n04522168_4218,vase,1,1
n04522168_4237,vase,1,1
n04522168_42439,vase,1,2
n04522168_4253,vase,1,1
n04522168_42536,vase,1,2
n04522168_42663,vase,1,3
n04522168_42847,vase,1,3
n04522168_4285,vase,1,1
n04522168_4288,vase,1,2
n04522168_43029,vase,1,0
n04522168_43130,vase,1,0
n04522168_4314,vase,1,1
n04522168_43202,vase,1,0
n04522168_43212,vase,1,0
n04522168_43259,vase,1,0
n04522168_4326,vase,1,1
n04522168_43298,vase,1,4
n04522168_4337,vase,1,0
n04522168_43479,vase,1,3
n04522168_4358,vase,1,0
n04522168_4362,vase,1,2
n04522168_4387,vase,1,0
n04522168_4405,vase,1,0
n04522168_4418,vase,1,4
n04522168_44262,vase,1,2
n04522168_4429,vase,1,4
n04522168_44310,vase,1,2
n04522168_44353,vase,1,0
n04522168_44371,vase,1,2
n04522168_4443,vase,1,1
n04522168_44521,vase,1,4
n04522168_44551,vase,1,2
n04522168_44552,vase,1,4
n04522168_44730,vase,1,2
n04522168_4476,vase,1,4
n04522168_44780,vase,1,1
n04522168_44982,vase,1,2
n04522168_44998,vase,1,1
n04522168_45023,vase,1,1
n04522168_45115,vase,1,4
n04522168_45331,vase,1,4
n04522168_45382,vase,1,2
n04522168_45516,vase,1,3
n04522168_45535,vase,1,4
n04522168_4556,vase,1,1
n04522168_45605,vase,1,2
n04522168_4565,vase,1,0
n04522168_4584,vase,1,0
n04522168_4607,vase,1,4
n04522168_46164,vase,1,0
n04522168_46266,vase,1,0
n04522168_4642,vase,1,2
n04522168_46511,vase,1,2
n04522168_46526,vase,1,3
n04522168_46542,vase,1,0
n04522168_46611,vase,1,2
n04522168_46686,vase,1,3
n04522168_46731,vase,1,3
n04522168_46810,vase,1,2
n04522168_46972,vase,1,0
n04522168_4703,vase,1,2
n04522168_47046,vase,1,1
n04522168_47057,vase,1,1
n04522168_47380,vase,1,1
n04522168_47401,vase,1,2
n04522168_47456,vase,1,3
n04522168_475,vase,1,1
n04522168_4752,vase,1,3
n04522168_47595,vase,1,2
n04522168_47650,vase,1,4
n04522168_47666,vase,1,1
n04522168_47672,vase,1,3
n04522168_47776,vase,1,1
n04522168_47829,vase,1,4
n04522168_4786,vase,1,2
n04522168_47875,vase,1,0
n04522168_4789,vase,1,1
n04522168_47988,vase,1,4
n04522168_4799,vase,1,1
n04522168_4804,vase,1,1
n04522168_4805,vase,1,0
n04522168_4806,vase,1,2
n04522168_48172,vase,1,4
n04522168_482,vase,1,4
n04522168_4821,vase,1,2
n04522168_483,vase,1,1
n04522168_48526,vase,1,1
n04522168_4857,vase,1,2
n04522168_48694,vase,1,1
n04522168_487,vase,1,3
n04522168_48834,vase,1,0
n04522168_48879,vase,1,0
n04522168_48930,vase,1,3
n04522168_49024,vase,1,2
n04522168_49052,vase,1,4
n04522168_4914,vase,1,2
n04522168_49149,vase,1,2
n04522168_49155,vase,1,0
n04522168_49172,vase,1,2
n04522168_4934,vase,1,2
n04522168_494,vase,1,0
n04522168_4949,vase,1,3
n04522168_49567,vase,1,1
n04522168_49617,vase,1,3
n04522168_49662,vase,1,3
n04522168_49679,vase,1,3
n04522168_49706,vase,1,4
n04522168_4972,vase,1,1
n04522168_49724,vase,1,2
n04522168_49829,vase,1,2
n04522168_49846,vase,1,0
n04522168_4987,vase,1,2
n04522168_49932,vase,1,2
n04522168_50013,vase,1,2
n04522168_50026,vase,1,0
n04522168_5006,vase,1,1
n04522168_50153,vase,1,0
n04522168_50246,vase,1,4
n04522168_5033,vase,1,3
n04522168_50351,vase,1,4
n04522168_50417,vase,1,2
n04522168_5049,vase,1,3
n04522168_5051,vase,1,3
n04522168_5053,vase,1,0
n04522168_50615,vase,1,0
n04522168_5071,vase,1,4
n04522168_50724,vase,1,4
n04522168_5073,vase,1,0
n04522168_50743,vase,1,3
n04522168_50815,vase,1,2
n04522168_5090,vase,1,2
n04522168_51042,vase,1,2
n04522168_5108,vase,1,1
n04522168_51089,vase,1,2
n04522168_5120,vase,1,2
n04522168_5125,vase,1,3
n04522168_51376,vase,1,2
n04522168_51403,vase,1,2
n04522168_5163,vase,1,1
n04522168_51723,vase,1,2
n04522168_51745,vase,1,2
n04522168_51776,vase,1,4
n04522168_51844,vase,1,1
n04522168_5186,vase,1,2
n04522168_5190,vase,1,0
n04522168_5193,vase,1,0
n04522168_52106,vase,1,3
n04522168_5220,vase,1,1
n04522168_52406,vase,1,3
n04522168_52441,vase,1,0
n04522168_52538,vase,1,4
n04522168_5254,vase,1,3
n04522168_52592,vase,1,4
n04522168_52635,vase,1,0
n04522168_5278,vase,1,1
n04522168_52849,vase,1,3
n04522168_529,vase,1,2
n04522168_5294,vase,1,3
n04522168_5297,vase,1,2
n04522168_52998,vase,1,0
n04522168_530,vase,1,2
n04522168_53179,vase,1,4
n04522168_534,vase,1,0
n04522168_5341,vase,1,1
n04522168_535,vase,1,0
n04522168_5360,vase,1,2
n04522168_5361,vase,1,1
n04522168_53697,vase,1,2
n04522168_538,vase,1,3
n04522168_53842,vase,1,1
n04522168_5385,vase,1,3
n04522168_53855,vase,1,4
n04522168_5398,vase,1,2
n04522168_54076,vase,1,1
n04522168_5420,vase,1,4
n04522168_54241,vase,1,0
n04522168_5428,vase,1,4
n04522168_54333,vase,1,4
n04522168_54334,vase,1,0
n04522168_5436,vase,1,1
n04522168_54428,vase,1,4
n04522168_54512,vase,1,0
n04522168_5461,vase,1,2
n04522168_54613,vase,1,3
n04522168_5483,vase,1,1
n04522168_5501,vase,1,4
n04522168_55033,vase,1,0
n04522168_55115,vase,1,4
n04522168_55269,vase,1,3
n04522168_5538,vase,1,2
n04522168_5543,vase,1,1
n04522168_55482,vase,1,2
n04522168_5549,vase,1,1
n04522168_55536,vase,1,2
n04522168_5561,vase,1,0
n04522168_5566,vase,1,3
n04522168_55734,vase,1,4
n04522168_55810,vase,1,3
n04522168_5585,vase,1,4
n04522168_56091,vase,1,3
n04522168_56474,vase,1,0
n04522168_56552,vase,1,0
n04522168_56667,vase,1,4
n04522168_5667,vase,1,4
n04522168_56708,vase,1,1
n04522168_56721,vase,1,4
n04522168_56741,vase,1,1
n04522168_56823,vase,1,3
n04522168_5691,vase,1,4
n04522168_5698,vase,1,0
n04522168_5699,vase,1,0
n04522168_57049,vase,1,2
n04522168_57098,vase,1,0
n04522168_5712,vase,1,0
n04522168_5725,vase,1,1
n04522168_57375,vase,1,4
n04522168_5740,vase,1,1
n04522168_5760,vase,1,2
n04522168_5786,vase,1,1
n04522168_5820,vase,1,1
n04522168_5869,vase,1,2
n04522168_5880,vase,1,3
n04522168_5888,vase,1,1
n04522168_5895,vase,1,2
n04522168_5977,vase,1,2
