stem,cls,repeat,fold
n02676566_3369,acousticguitar,1,4
n02676566_3378,acousticguitar,1,1
n02676566_3382,acousticguitar,1,0
n02676566_3385,acousticguitar,1,3
n02676566_3386,acousticguitar,1,2
n02676566_3392,acousticguitar,1,0
n02676566_3393,acousticguitar,1,2
n02676566_3394,acousticguitar,1,2
n02676566_3401,acousticguitar,1,4
n02676566_3402,acousticguitar,1,2
n02676566_341,acousticguitar,1,2
n02676566_3410,acousticguitar,1,3
n02676566_3413,acousticguitar,1,0
n02676566_3424,acousticguitar,1,4
n02676566_3428,acousticguitar,1,1
n02676566_343,acousticguitar,1,4
n02676566_3435,acousticguitar,1,3
n02676566_3440,acousticguitar,1,1
n02676566_3449,acousticguitar,1,3
n02676566_3450,acousticguitar,1,3
n02676566_3453,acousticguitar,1,0
n02676566_3456,acousticguitar,1,0
n02676566_3461,acousticguitar,1,1
n02676566_3465,acousticguitar,1,0
n02676566_3466,acousticguitar,1,0
n02676566_3468,acousticguitar,1,2
n02676566_3469,acousticguitar,1,3
n02676566_3471,acousticguitar,1,2
n02676566_3472,acousticguitar,1,0
n02676566_3478,acousticguitar,1,0
n02676566_3482,acousticguitar,1,4
n02676566_3486,acousticguitar,1,1
n02676566_3489,acousticguitar,1,3
n02676566_3491,acousticguitar,1,3
n02676566_3492,acousticguitar,1,3
n02676566_3494,acousticguitar,1,4
n02676566_3500,acousticguitar,1,0
n02676566_3509,acousticguitar,1,0
n02676566_351,acousticguitar,1,1
n02676566_3510,acousticguitar,1,2
n02676566_3512,acousticguitar,1,0
n02676566_352,acousticguitar,1,3
n02676566_3523,acousticguitar,1,0
n02676566_3525,acousticguitar,1,0
n02676566_3527,acousticguitar,1,2
n02676566_3528,acousticguitar,1,3
n02676566_3529,acousticguitar,1,4
n02676566_353,acousticguitar,1,1
n02676566_3536,acousticguitar,1,4
n02676566_3538,acousticguitar,1,0
n02676566_3540,acousticguitar,1,3
n02676566_3541,acousticguitar,1,3
n02676566_3548,acousticguitar,1,1
n02676566_3563,acousticguitar,1,0
n02676566_3564,acousticguitar,1,4
n02676566_3566,acousticguitar,1,4
n02676566_3567,acousticguitar,1,3
n02676566_3571,acousticguitar,1,3
n02676566_3576,acousticguitar,1,3
n02676566_3578,acousticguitar,1,4
n02676566_3586,acousticguitar,1,3
n02676566_3587,acousticguitar,1,1
n02676566_3610,acousticguitar,1,2
n02676566_3611,acousticguitar,1,4
n02676566_3613,acousticguitar,1,3
n02676566_3627,acousticguitar,1,4
n02676566_3629,acousticguitar,1,1
n02676566_363,acousticguitar,1,0
n02676566_3631,acousticguitar,1,4
n02676566_3632,acousticguitar,1,1
n02676566_3633,acousticguitar,1,4
n02676566_3635,acousticguitar,1,1
n02676566_3639,acousticguitar,1,2
n02676566_3641,acousticguitar,1,3
n02676566_3646,acousticguitar,1,2
n02676566_3649,acousticguitar,1,4
n02676566_365,acousticguitar,1,0
n02676566_3650,acousticguitar,1,1
n02676566_3654,acousticguitar,1,3
n02676566_3657,acousticguitar,1,3
n02676566_3659,acousticguitar,1,1
n02676566_3660,acousticguitar,1,0
n02676566_3661,acousticguitar,1,4
n02676566_3662,acousticguitar,1,2
n02676566_3669,acousticguitar,1,0
n02676566_367,acousticguitar,1,1
n02676566_3673,acousticguitar,1,4
n02676566_368,acousticguitar,1,1
n02676566_3683,acousticguitar,1,4
n02676566_3686,acousticguitar,1,4
n02676566_3690,acousticguitar,1,0
n02676566_37,acousticguitar,1,3
n02676566_370,acousticguitar,1,1
n02676566_371,acousticguitar,1,3
n02676566_3711,acousticguitar,1,0
n02676566_3713,acousticguitar,1,1
n02676566_3719,acousticguitar,1,1
n02676566_3721,acousticguitar,1,4
n02676566_3725,acousticguitar,1,0
n02676566_3728,acousticguitar,1,0
n02676566_3729,acousticguitar,1,1
n02676566_3733,acousticguitar,1,3
n02676566_3741,acousticguitar,1,0
n02676566_3747,acousticguitar,1,2
n02676566_3750,acousticguitar,1,1
n02676566_3752,acousticguitar,1,0
n02676566_3753,acousticguitar,1,2
n02676566_3757,acousticguitar,1,2
n02676566_3760,acousticguitar,1,0
n02676566_3765,acousticguitar,1,1
n02676566_3766,acousticguitar,1,1
n02676566_3767,acousticguitar,1,3
n02676566_3768,acousticguitar,1,1
n02676566_3771,acousticguitar,1,4
n02676566_3781,acousticguitar,1,2
n02676566_3782,acousticguitar,1,4
n02676566_3792,acousticguitar,1,0
n02676566_3798,acousticguitar,1,4
n02676566_380,acousticguitar,1,1
n02676566_3806,acousticguitar,1,3
n02676566_3808,acousticguitar,1,2
n02676566_3813,acousticguitar,1,1
n02676566_3819,acousticguitar,1,0
n02676566_3822,acousticguitar,1,3
n02676566_3824,acousticguitar,1,1
n02676566_3839,acousticguitar,1,1
n02676566_3849,acousticguitar,1,1
n02676566_3850,acousticguitar,1,2
n02676566_3854,acousticguitar,1,4
n02676566_3858,acousticguitar,1,4
n02676566_386,acousticguitar,1,2
n02676566_3868,acousticguitar,1,2
n02676566_3873,acousticguitar,1,4
n02676566_3876,acousticguitar,1,1
n02676566_3883,acousticguitar,1,1
n02676566_3886,acousticguitar,1,4
n02676566_3887,acousticguitar,1,4
n02676566_3889,acousticguitar,1,3
n02676566_3892,acousticguitar,1,4
n02676566_3899,acousticguitar,1,3
n02676566_3910,acousticguitar,1,0
n02676566_3912,acousticguitar,1,4
n02676566_3914,acousticguitar,1,3
n02676566_3916,acousticguitar,1,4
n02676566_3920,acousticguitar,1,4
n02676566_3924,acousticguitar,1,1
n02676566_3936,acousticguitar,1,2
n02676566_3947,acousticguitar,1,0
n02676566_3949,acousticguitar,1,3
n02676566_395,acousticguitar,1,2
n02676566_3952,acousticguitar,1,0
n02676566_3957,acousticguitar,1,0
n02676566_3965,acousticguitar,1,3
n02676566_3966,acousticguitar,1,2
n02676566_3971,acousticguitar,1,1
n02676566_3977,acousticguitar,1,2
n02676566_3978,acousticguitar,1,0
n02676566_3979,acousticguitar,1,2
n02676566_399,acousticguitar,1,4
n02676566_3990,acousticguitar,1,1
n02676566_3991,acousticguitar,1,2
n02676566_3995,acousticguitar,1,2
n02676566_3999,acousticguitar,1,0
n02676566_4001,acousticguitar,1,4
n02676566_4019,acousticguitar,1,3
n02676566_402,acousticguitar,1,0
n02676566_4030,acousticguitar,1,2
n02676566_4039,acousticguitar,1,4
n02676566_404,acousticguitar,1,0
n02676566_4042,acousticguitar,1,0
n02676566_4048,acousticguitar,1,0
n02676566_4055,acousticguitar,1,0
n02676566_4057,acousticguitar,1,4
n02676566_4058,acousticguitar,1,1
n02676566_4059,acousticguitar,1,2
n02676566_406,acousticguitar,1,3
n02676566_4060,acousticguitar,1,3
n02676566_4064,acousticguitar,1,2
n02676566_4073,acousticguitar,1,1
n02676566_4074,acousticguitar,1,1
n02676566_4075,acousticguitar,1,2
n02676566_4081,acousticguitar,1,4
n02676566_4084,acousticguitar,1,1
n02676566_4089,acousticguitar,1,1
n02676566_4090,acousticguitar,1,4
n02676566_4095,acousticguitar,1,2
n02676566_4097,acousticguitar,1,0
n02676566_410,acousticguitar,1,0
n02676566_4108,acousticguitar,1,4
n02676566_411,acousticguitar,1,3
n02676566_4110,acousticguitar,1,0
n02676566_4111,acousticguitar,1,4
n02676566_4119,acousticguitar,1,0
n02676566_4122,acousticguitar,1,0
n02676566_4127,acousticguitar,1,1
n02676566_4128,acousticguitar,1,2
n02676566_4129,acousticguitar,1,1
n02676566_4130,acousticguitar,1,0
n02676566_4134,acousticguitar,1,4
n02676566_4135,acousticguitar,1,0
n02676566_4137,acousticguitar,1,0
n02676566_4138,acousticguitar,1,3
n02676566_4144,acousticguitar,1,3
n02676566_4145,acousticguitar,1,4
n02676566_4155,acousticguitar,1,1
n02676566_4160,acousticguitar,1,4
n02676566_4161,acousticguitar,1,0
n02676566_4166,acousticguitar,1,2
n02676566_4171,acousticguitar,1,4
n02676566_4178,acousticguitar,1,4
n02676566_4179,acousticguitar,1,2
n02676566_4189,acousticguitar,1,2
n02676566_4192,acousticguitar,1,0
n02676566_4196,acousticguitar,1,1
n02676566_4197,acousticguitar,1,2
n02676566_4201,acousticguitar,1,1
n02676566_4208,acousticguitar,1,0
n02676566_4212,acousticguitar,1,1
n02676566_4220,acousticguitar,1,3
n02676566_4221,acousticguitar,1,3
n02676566_4223,acousticguitar,1,3
n02676566_4227,acousticguitar,1,2
n02676566_4236,acousticguitar,1,4
n02676566_4239,acousticguitar,1,4
n02676566_4240,acousticguitar,1,4
n02676566_4241,acousticguitar,1,0
n02676566_4248,acousticguitar,1,4
n02676566_4251,acousticguitar,1,2
n02676566_4252,acousticguitar,1,3
n02676566_4254,acousticguitar,1,4
n02676566_4257,acousticguitar,1,0
n02676566_4266,acousticguitar,1,1
n02676566_4268,acousticguitar,1,2
n02676566_428,acousticguitar,1,0
n02676566_4280,acousticguitar,1,0
n02676566_4281,acousticguitar,1,1
n02676566_429,acousticguitar,1,2
n02676566_4294,acousticguitar,1,4
n02676566_43,acousticguitar,1,3
n02676566_430,acousticguitar,1,4
n02676566_4301,acousticguitar,1,3
n02676566_4305,acousticguitar,1,3
n02676566_431,acousticguitar,1,2
n02676566_4310,acousticguitar,1,1
n02676566_4313,acousticguitar,1,3
n02676566_4316,acousticguitar,1,1
n02676566_4317,acousticguitar,1,3
n02676566_4319,acousticguitar,1,2
n02676566_4320,acousticguitar,1,1
n02676566_4321,acousticguitar,1,3
n02676566_4322,acousticguitar,1,3
n02676566_4323,acousticguitar,1,3
n02676566_4326,acousticguitar,1,4
n02676566_4334,acousticguitar,1,4
n02676566_4336,acousticguitar,1,3
n02676566_4341,acousticguitar,1,2
n02676566_4342,acousticguitar,1,4
n02676566_4343,acousticguitar,1,2
n02676566_4345,acousticguitar,1,2
n02676566_4346,acousticguitar,1,1
n02676566_4347,acousticguitar,1,2
n02676566_4349,acousticguitar,1,2
n02676566_435,acousticguitar,1,4
n02676566_4356,acousticguitar,1,1
n02676566_436,acousticguitar,1,4
n02676566_4363,acousticguitar,1,1
n02676566_4366,acousticguitar,1,4
n02676566_4373,acousticguitar,1,0
n02676566_4374,acousticguitar,1,3
n02676566_4376,acousticguitar,1,1
n02676566_4377,acousticguitar,1,2
n02676566_4378,acousticguitar,1,1
n02676566_438,acousticguitar,1,4
n02676566_4383,acousticguitar,1,0
n02676566_4391,acousticguitar,1,4
n02676566_4394,acousticguitar,1,3
n02676566_4397,acousticguitar,1,0
n02676566_4398,acousticguitar,1,4
n02676566_44,acousticguitar,1,3
n02676566_4402,acousticguitar,1,2
n02676566_4403,acousticguitar,1,0
n02676566_4404,acousticguitar,1,1
n02676566_4407,acousticguitar,1,3
n02676566_4413,acousticguitar,1,1
n02676566_4415,acousticguitar,1,1
n02676566_4417,acousticguitar,1,1
n02676566_4419,acousticguitar,1,0
n02676566_4424,acousticguitar,1,0
n02676566_4425,acousticguitar,1,4
n02676566_4426,acousticguitar,1,3
n02676566_4429,acousticguitar,1,2
n02676566_4430,acousticguitar,1,1
n02676566_4431,acousticguitar,1,3
n02676566_4436,acousticguitar,1,1
n02676566_4438,acousticguitar,1,2
n02676566_444,acousticguitar,1,2
n02676566_4441,acousticguitar,1,2
n02676566_445,acousticguitar,1,4
n02676566_4454,acousticguitar,1,3
n02676566_4461,acousticguitar,1,1
n02676566_4462,acousticguitar,1,3
n02676566_4469,acousticguitar,1,1
n02676566_448,acousticguitar,1,1
n02676566_4486,acousticguitar,1,2
n02676566_449,acousticguitar,1,4
n02676566_4492,acousticguitar,1,1
n02676566_4493,acousticguitar,1,3
n02676566_4507,acousticguitar,1,0
n02676566_4510,acousticguitar,1,1
n02676566_4512,acousticguitar,1,4
n02676566_4518,acousticguitar,1,1
n02676566_4521,acousticguitar,1,3
n02676566_4527,acousticguitar,1,0
n02676566_4530,acousticguitar,1,4
n02676566_4532,acousticguitar,1,3
n02676566_4535,acousticguitar,1,3
n02676566_4537,acousticguitar,1,3
n02676566_4538,acousticguitar,1,3
n02676566_4543,acousticguitar,1,2
n02676566_4545,acousticguitar,1,4
n02676566_4546,acousticguitar,1,0
n02676566_4551,acousticguitar,1,4
n02676566_4558,acousticguitar,1,2
n02676566_4562,acousticguitar,1,2
n02676566_4565,acousticguitar,1,2
n02676566_457,acousticguitar,1,3
n02676566_4573,acousticguitar,1,4
n02676566_4577,acousticguitar,1,2
n02676566_4583,acousticguitar,1,4
n02676566_4584,acousticguitar,1,2
n02676566_4589,acousticguitar,1,3
n02676566_4591,acousticguitar,1,0
n02676566_4592,acousticguitar,1,3
n02676566_4594,acousticguitar,1,4
n02676566_4595,acousticguitar,1,3
n02676566_46,acousticguitar,1,0
n02676566_4602,acousticguitar,1,0
n02676566_4604,acousticguitar,1,3
n02676566_4605,acousticguitar,1,0
n02676566_4613,acousticguitar,1,4
n02676566_4615,acousticguitar,1,4
n02676566_4619,acousticguitar,1,0
n02676566_4621,acousticguitar,1,3
n02676566_4623,acousticguitar,1,1
n02676566_4628,acousticguitar,1,2
n02676566_4629,acousticguitar,1,3
n02676566_463,acousticguitar,1,4
n02676566_4632,acousticguitar,1,3
n02676566_4637,acousticguitar,1,0
n02676566_4640,acousticguitar,1,0
n02676566_4642,acousticguitar,1,4
n02676566_4643,acousticguitar,1,4
n02676566_4646,acousticguitar,1,3
n02676566_4648,acousticguitar,1,2
n02676566_4651,acousticguitar,1,4
n02676566_4655,acousticguitar,1,0
n02676566_4657,acousticguitar,1,1
n02676566_4659,acousticguitar,1,2
n02676566_4663,acousticguitar,1,4
n02676566_4668,acousticguitar,1,2
n02676566_467,acousticguitar,1,2
n02676566_4671,acousticguitar,1,1
n02676566_4677,acousticguitar,1,4
n02676566_4679,acousticguitar,1,3
n02676566_4689,acousticguitar,1,1
n02676566_4697,acousticguitar,1,1
n02676566_4699,acousticguitar,1,3
n02676566_4705,acousticguitar,1,4
n02676566_4706,acousticguitar,1,3
n02676566_4710,acousticguitar,1,0
n02676566_4717,acousticguitar,1,1
n02676566_4722,acousticguitar,1,4
n02676566_4729,acousticguitar,1,4
n02676566_4735,acousticguitar,1,3
n02676566_4746,acousticguitar,1,1
n02676566_4749,acousticguitar,1,0
n02676566_475,acousticguitar,1,4
n02676566_4753,acousticguitar,1,1
n02676566_4759,acousticguitar,1,3
n02676566_4773,acousticguitar,1,3
n02676566_4778,acousticguitar,1,4
n02676566_4779,acousticguitar,1,3
n02676566_4785,acousticguitar,1,3
n02676566_4786,acousticguitar,1,3
n02676566_4789,acousticguitar,1,2
n02676566_4793,acousticguitar,1,4
n02676566_4795,acousticguitar,1,2
n02676566_4797,acousticguitar,1,4
n02676566_480,acousticguitar,1,3
n02676566_4812,acousticguitar,1,4
n02676566_4816,acousticguitar,1,2
n02676566_4823,acousticguitar,1,1
n02676566_4825,acousticguitar,1,2
n02676566_4832,acousticguitar,1,2
n02676566_4834,acousticguitar,1,1
n02676566_4839,acousticguitar,1,4
n02676566_4840,acousticguitar,1,1
n02676566_4842,acousticguitar,1,3
n02676566_4843,acousticguitar,1,3
n02676566_4844,acousticguitar,1,1
n02676566_4847,acousticguitar,1,0
n02676566_485,acousticguitar,1,4
n02676566_4853,acousticguitar,1,2
n02676566_4856,acousticguitar,1,4
n02676566_4857,acousticguitar,1,1
n02676566_4859,acousticguitar,1,2
n02676566_4860,acousticguitar,1,0
n02676566_4863,acousticguitar,1,4
n02676566_4866,acousticguitar,1,2
n02676566_4868,acousticguitar,1,2
n02676566_4871,acousticguitar,1,4
n02676566_4876,acousticguitar,1,2
n02676566_4877,acousticguitar,1,2
n02676566_4883,acousticguitar,1,4
n02676566_4893,acousticguitar,1,3
n02676566_49,acousticguitar,1,2
n02676566_4901,acousticguitar,1,1
n02676566_4903,acousticguitar,1,2
n02676566_4904,acousticguitar,1,1
n02676566_4905,acousticguitar,1,1
n02676566_4916,acousticguitar,1,0
n02676566_492,acousticguitar,1,0
n02676566_4921,acousticguitar,1,2
n02676566_4922,acousticguitar,1,4
n02676566_4923,acousticguitar,1,3
n02676566_4924,acousticguitar,1,2
n02676566_4925,acousticguitar,1,4
n02676566_4928,acousticguitar,1,4
n02676566_4936,acousticguitar,1,4
n02676566_4943,acousticguitar,1,1
n02676566_4946,acousticguitar,1,4
n02676566_4947,acousticguitar,1,2
n02676566_495,acousticguitar,1,0
n02676566_4952,acousticguitar,1,1
n02676566_496,acousticguitar,1,0
n02676566_4962,acousticguitar,1,4
n02676566_4965,acousticguitar,1,1
n02676566_4967,acousticguitar,1,2
n02676566_4975,acousticguitar,1,3
n02676566_4985,acousticguitar,1,1
n02676566_4988,acousticguitar,1,1
n02676566_4989,acousticguitar,1,3
n02676566_4990,acousticguitar,1,2
n02676566_4993,acousticguitar,1,2
n02676566_5000,acousticguitar,1,4
n02676566_5001,acousticguitar,1,2
n02676566_5010,acousticguitar,1,4
n02676566_5012,acousticguitar,1,1
n02676566_5018,acousticguitar,1,0
n02676566_5019,acousticguitar,1,2
n02676566_5020,acousticguitar,1,4
n02676566_5024,acousticguitar,1,3
n02676566_504,acousticguitar,1,2
n02676566_5056,acousticguitar,1,4
n02676566_5058,acousticguitar,1,1
n02676566_5068,acousticguitar,1,0
n02676566_5069,acousticguitar,1,3
n02676566_5071,acousticguitar,1,0
n02676566_5074,acousticguitar,1,2
n02676566_5084,acousticguitar,1,4
n02676566_5095,acousticguitar,1,2
n02676566_5099,acousticguitar,1,1
n02676566_5104,acousticguitar,1,4
n02676566_5109,acousticguitar,1,0
n02676566_511,acousticguitar,1,2
n02676566_5114,acousticguitar,1,3
n02676566_513,acousticguitar,1,4
n02676566_5130,acousticguitar,1,4
n02676566_5131,acousticguitar,1,4
n02676566_5134,acousticguitar,1,0
n02676566_5138,acousticguitar,1,2
n02676566_5139,acousticguitar,1,0
n02676566_514,acousticguitar,1,3
n02676566_5142,acousticguitar,1,0
n02676566_5151,acousticguitar,1,3
n02676566_5153,acousticguitar,1,0
n02676566_5159,acousticguitar,1,3
n02676566_5168,acousticguitar,1,4
n02676566_5177,acousticguitar,1,2
n02676566_520,acousticguitar,1,2
n02676566_5200,acousticguitar,1,4
n02676566_5210,acousticguitar,1,4
n02676566_5215,acousticguitar,1,2
n02676566_5216,acousticguitar,1,0
n02676566_5218,acousticguitar,1,0
n02676566_522,acousticguitar,1,2
n02676566_5220,acousticguitar,1,4
n02676566_5226,acousticguitar,1,0
n02676566_523,acousticguitar,1,1
n02676566_5231,acousticguitar,1,2
n02676566_5235,acousticguitar,1,3
n02676566_5241,acousticguitar,1,2
n02676566_5255,acousticguitar,1,3
n02676566_5256,acousticguitar,1,0
n02676566_5258,acousticguitar,1,2
n02676566_526,acousticguitar,1,3
n02676566_529,acousticguitar,1,3
n02676566_5319,acousticguitar,1,3
n02676566_5328,acousticguitar,1,3
n02676566_5355,acousticguitar,1,3
n02676566_5356,acousticguitar,1,0
n02676566_5363,acousticguitar,1,3
n02676566_5364,acousticguitar,1,4
n02676566_5367,acousticguitar,1,3
n02676566_5369,acousticguitar,1,4
n02676566_5372,acousticguitar,1,4
n02676566_5373,acousticguitar,1,2
n02676566_5375,acousticguitar,1,0
n02676566_5380,acousticguitar,1,2
n02676566_5390,acousticguitar,1,0
n02676566_54,acousticguitar,1,1
n02676566_5400,acousticguitar,1,1
n02676566_5405,acousticguitar,1,1
n02676566_5408,acousticguitar,1,4
n02676566_5411,acousticguitar,1,3
n02676566_5412,acousticguitar,1,1
n02676566_5416,acousticguitar,1,3
n02676566_5421,acousticguitar,1,3
n02676566_5427,acousticguitar,1,0
n02676566_5430,acousticguitar,1,3
n02676566_5437,acousticguitar,1,0
n02676566_5438,acousticguitar,1,1
n02676566_5448,acousticguitar,1,2
n02676566_5450,acousticguitar,1,4
n02676566_5453,acousticguitar,1,4
n02676566_5454,acousticguitar,1,1
n02676566_5457,acousticguitar,1,3
n02676566_5460,acousticguitar,1,2
n02676566_5461,acousticguitar,1,3
n02676566_5462,acousticguitar,1,0
n02676566_5464,acousticguitar,1,4
n02676566_5465,acousticguitar,1,1
n02676566_5466,acousticguitar,1,2
n02676566_5468,acousticguitar,1,2
n02676566_5476,acousticguitar,1,0
n02676566_5479,acousticguitar,1,2
n02676566_5480,acousticguitar,1,0
n02676566_5489,acousticguitar,1,3
n02676566_549,acousticguitar,1,0
n02676566_5492,acousticguitar,1,3
n02676566_5495,acousticguitar,1,2
n02676566_55,acousticguitar,1,3
n02676566_5500,acousticguitar,1,0
n02676566_5503,acousticguitar,1,1
n02676566_5507,acousticguitar,1,0
n02676566_5508,acousticguitar,1,0
n02676566_551,acousticguitar,1,1
n02676566_5514,acousticguitar,1,4
n02676566_5515,acousticguitar,1,4
n02676566_5518,acousticguitar,1,2
n02676566_552,acousticguitar,1,2
n02676566_5522,acousticguitar,1,0
n02676566_5524,acousticguitar,1,2
n02676566_5526,acousticguitar,1,2
n02676566_553,acousticguitar,1,2
n02676566_5534,acousticguitar,1,4
n02676566_5535,acousticguitar,1,4
n02676566_5537,acousticguitar,1,4
n02676566_5545,acousticguitar,1,0
n02676566_5551,acousticguitar,1,4
n02676566_5559,acousticguitar,1,4
n02676566_5585,acousticguitar,1,4
n02676566_5586,acousticguitar,1,2
n02676566_5591,acousticguitar,1,4
n02676566_5597,acousticguitar,1,3
n02676566_5610,acousticguitar,1,3
n02676566_5637,acousticguitar,1,4
n02676566_5640,acousticguitar,1,4
n02676566_5641,acousticguitar,1,2
n02676566_5645,acousticguitar,1,2
n02676566_5649,acousticguitar,1,2
n02676566_5684,acousticguitar,1,0
n02676566_5689,acousticguitar,1,1
n02676566_5713,acousticguitar,1,2
n02676566_5735,acousticguitar,1,2
n02676566_5742,acousticguitar,1,2
n02676566_5773,acousticguitar,1,3
n02676566_5776,acousticguitar,1,1
n02676566_5816,acousticguitar,1,3
n02676566_582,acousticguitar,1,2
n02676566_5830,acousticguitar,1,0
n02676566_584,acousticguitar,1,3
n02676566_5860,acousticguitar,1,4
n02676566_5861,acousticguitar,1,2
n02676566_5866,acousticguitar,1,2
n02676566_5871,acousticguitar,1,0
n02676566_5943,acousticguitar,1,1
n02676566_5951,acousticguitar,1,0
n02676566_596,acousticguitar,1,2
n02676566_5966,acousticguitar,1,1
n02676566_5979,acousticguitar,1,0
n02676566_60,acousticguitar,1,0
n02676566_600,acousticguitar,1,0
n02676566_602,acousticguitar,1,2
n02676566_6024,acousticguitar,1,1
n02676566_603,acousticguitar,1,1
n02676566_6030,acousticguitar,1,2
n02676566_606,acousticguitar,1,1
n02676566_6060,acousticguitar,1,4
n02676566_610,acousticguitar,1,0
n02676566_6111,acousticguitar,1,0
n02676566_6130,acousticguitar,1,0
n02676566_6150,acousticguitar,1,4
n02676566_6152,acousticguitar,1,2
n02676566_616,acousticguitar,1,1
n02676566_6172,acousticguitar,1,4
n02676566_6175,acousticguitar,1,2
n02676566_6178,acousticguitar,1,3
n02676566_6196,acousticguitar,1,1
n02676566_6200,acousticguitar,1,1
n02676566_6202,acousticguitar,1,4
n02676566_623,acousticguitar,1,0
n02676566_6234,acousticguitar,1,1
n02676566_6244,acousticguitar,1,1
n02676566_6245,acousticguitar,1,4
n02676566_6251,acousticguitar,1,2
n02676566_6253,acousticguitar,1,1
n02676566_6255,acousticguitar,1,1
n02676566_6260,acousticguitar,1,2
n02676566_6265,acousticguitar,1,4
n02676566_6268,acousticguitar,1,0
n02676566_6286,acousticguitar,1,1
n02676566_6289,acousticguitar,1,3
n02676566_6291,acousticguitar,1,3
n02676566_6292,acousticguitar,1,0
n02676566_6293,acousticguitar,1,3
n02676566_6302,acousticguitar,1,0
n02676566_6304,acousticguitar,1,4
n02676566_6306,acousticguitar,1,1
n02676566_6319,acousticguitar,1,0
n02676566_6320,acousticguitar,1,0
n02676566_6326,acousticguitar,1,3
n02676566_6329,acousticguitar,1,4
n02676566_6335,acousticguitar,1,3
n02676566_6341,acousticguitar,1,2
n02676566_6342,acousticguitar,1,3
n02676566_6343,acousticguitar,1,2
n02676566_6349,acousticguitar,1,4
n02676566_6351,acousticguitar,1,0
n02676566_6354,acousticguitar,1,1
n02676566_6355,acousticguitar,1,0
n02676566_6360,acousticguitar,1,3
n02676566_6361,acousticguitar,1,1
n02676566_6363,acousticguitar,1,3
n02676566_6370,acousticguitar,1,4
n02676566_6372,acousticguitar,1,4
n02676566_6375,acousticguitar,1,1
n02676566_6376,acousticguitar,1,3
n02676566_6377,acousticguitar,1,1
n02676566_6378,acousticguitar,1,0
n02676566_6380,acousticguitar,1,4
n02676566_6384,acousticguitar,1,0
n02676566_6390,acousticguitar,1,2
n02676566_6401,acousticguitar,1,3
n02676566_6402,acousticguitar,1,3
n02676566_6405,acousticguitar,1,4
n02676566_6409,acousticguitar,1,3
n02676566_6410,acousticguitar,1,4
n02676566_6412,acousticguitar,1,0
n02676566_6414,acousticguitar,1,2
n02676566_6421,acousticguitar,1,2
n02676566_6422,acousticguitar,1,3
n02676566_6425,acousticguitar,1,2
n02676566_6430,acousticguitar,1,0
n02676566_6435,acousticguitar,1,0
n02676566_6437,acousticguitar,1,3
n02676566_6438,acousticguitar,1,1
n02676566_644,acousticguitar,1,1
n02676566_6454,acousticguitar,1,0
n02676566_6460,acousticguitar,1,2
n02676566_6466,acousticguitar,1,3
n02676566_6467,acousticguitar,1,1
n02676566_6469,acousticguitar,1,0
n02676566_6478,acousticguitar,1,0
n02676566_6479,acousticguitar,1,2
n02676566_6489,acousticguitar,1,0
n02676566_6493,acousticguitar,1,2
n02676566_6494,acousticguitar,1,3
n02676566_650,acousticguitar,1,2
n02676566_6518,acousticguitar,1,1
n02676566_6527,acousticguitar,1,3
n02676566_6531,acousticguitar,1,0
n02676566_6532,acousticguitar,1,2
n02676566_654,acousticguitar,1,1
n02676566_6544,acousticguitar,1,4
n02676566_6547,acousticguitar,1,1
n02676566_6549,acousticguitar,1,1
n02676566_6551,acousticguitar,1,3
n02676566_6552,acousticguitar,1,2
n02676566_6554,acousticguitar,1,0
n02676566_6557,acousticguitar,1,1
n02676566_6559,acousticguitar,1,2
n02676566_656,acousticguitar,1,0
n02676566_6560,acousticguitar,1,2
n02676566_6563,acousticguitar,1,0
n02676566_6567,acousticguitar,1,3
n02676566_6569,acousticguitar,1,0
n02676566_6570,acousticguitar,1,3
n02676566_6571,acousticguitar,1,1
n02676566_6575,acousticguitar,1,1
n02676566_658,acousticguitar,1,2
n02676566_6580,acousticguitar,1,0
n02676566_6582,acousticguitar,1,0
n02676566_6583,acousticguitar,1,2
n02676566_6585,acousticguitar,1,1
n02676566_6588,acousticguitar,1,3
n02676566_6589,acousticguitar,1,0
n02676566_659,acousticguitar,1,4
n02676566_6590,acousticguitar,1,1
n02676566_6592,acousticguitar,1,4
n02676566_6596,acousticguitar,1,2
n02676566_6597,acousticguitar,1,0
n02676566_66,acousticguitar,1,4
n02676566_660,acousticguitar,1,0
n02676566_6601,acousticguitar,1,3
n02676566_6604,acousticguitar,1,0
n02676566_6613,acousticguitar,1,3
n02676566_6615,acousticguitar,1,1
n02676566_6625,acousticguitar,1,1
n02676566_6626,acousticguitar,1,1
n02676566_6631,acousticguitar,1,4
n02676566_6633,acousticguitar,1,3
n02676566_6634,acousticguitar,1,0
n02676566_6636,acousticguitar,1,4
n02676566_6637,acousticguitar,1,4
n02676566_6641,acousticguitar,1,1
n02676566_6644,acousticguitar,1,2
n02676566_6646,acousticguitar,1,2
n02676566_665,acousticguitar,1,2
n02676566_6652,acousticguitar,1,4
n02676566_6655,acousticguitar,1,0
n02676566_6658,acousticguitar,1,0
n02676566_6659,acousticguitar,1,2
n02676566_666,acousticguitar,1,4
n02676566_6660,acousticguitar,1,0
n02676566_6661,acousticguitar,1,1
n02676566_6663,acousticguitar,1,2
n02676566_6667,acousticguitar,1,3
n02676566_6669,acousticguitar,1,2
n02676566_667,acousticguitar,1,2
