stem,cls,repeat,fold
n07716358_6201,zucchini,1,3
n07716358_6212,zucchini,1,2
n07716358_6281,zucchini,1,3
n07716358_6305,zucchini,1,3
n07716358_6384,zucchini,1,0
n07716358_6397,zucchini,1,4
n07716358_6405,zucchini,1,1
n07716358_6415,zucchini,1,4
n07716358_6428,zucchini,1,4
n07716358_6431,zucchini,1,1
n07716358_6440,zucchini,1,2
n07716358_6477,zucchini,1,0
n07716358_6488,zucchini,1,4
n07716358_6489,zucchini,1,3
n07716358_649,zucchini,1,3
n07716358_6492,zucchini,1,0
n07716358_6499,zucchini,1,2
n07716358_653,zucchini,1,1
n07716358_6548,zucchini,1,0
n07716358_6585,zucchini,1,4
n07716358_6628,zucchini,1,3
n07716358_6676,zucchini,1,3
n07716358_6677,zucchini,1,1
n07716358_6693,zucchini,1,3
n07716358_6695,zucchini,1,3
n07716358_6697,zucchini,1,1
n07716358_6725,zucchini,1,2
n07716358_6729,zucchini,1,4
n07716358_6741,zucchini,1,0
n07716358_678,zucchini,1,4
n07716358_680,zucchini,1,1
n07716358_6804,zucchini,1,4
n07716358_6812,zucchini,1,2
n07716358_6817,zucchini,1,2
n07716358_6824,zucchini,1,3
n07716358_6843,zucchini,1,3
n07716358_6865,zucchini,1,4
n07716358_6868,zucchini,1,1
n07716358_6874,zucchini,1,3
n07716358_6890,zucchini,1,2
n07716358_6926,zucchini,1,2
n07716358_694,zucchini,1,3
n07716358_6954,zucchini,1,4
n07716358_6968,zucchini,1,1
n07716358_6995,zucchini,1,3
n07716358_701,zucchini,1,2
n07716358_7027,zucchini,1,2
n07716358_705,zucchini,1,4
n07716358_7085,zucchini,1,1
n07716358_7097,zucchini,1,4
n07716358_7177,zucchini,1,0
n07716358_718,zucchini,1,2
n07716358_7180,zucchini,1,0
n07716358_7206,zucchini,1,4
n07716358_7226,zucchini,1,3
n07716358_723,zucchini,1,4
n07716358_7242,zucchini,1,0
n07716358_7247,zucchini,1,4
n07716358_7251,zucchini,1,2
n07716358_7265,zucchini,1,0
n07716358_7283,zucchini,1,4
n07716358_7285,zucchini,1,1
n07716358_7298,zucchini,1,0
n07716358_7311,zucchini,1,4
n07716358_7355,zucchini,1,1
n07716358_7365,zucchini,1,3
n07716358_7434,zucchini,1,0
n07716358_7458,zucchini,1,2
n07716358_7486,zucchini,1,3
n07716358_7487,zucchini,1,0
n07716358_7555,zucchini,1,3
n07716358_7574,zucchini,1,1
n07716358_7584,zucchini,1,2
n07716358_7618,zucchini,1,4
n07716358_7626,zucchini,1,1
n07716358_7687,zucchini,1,1
n07716358_7850,zucchini,1,3
n07716358_792,zucchini,1,1
n07716358_800,zucchini,1,0
n07716358_803,zucchini,1,2
n07716358_8041,zucchini,1,4
n07716358_8055,zucchini,1,1
n07716358_8079,zucchini,1,1
n07716358_8119,zucchini,1,0
n07716358_8149,zucchini,1,2
n07716358_816,zucchini,1,0
n07716358_8175,zucchini,1,1
n07716358_8266,zucchini,1,1
n07716358_8285,zucchini,1,4
n07716358_830,zucchini,1,4
n07716358_8358,zucchini,1,2
n07716358_839,zucchini,1,4
n07716358_8390,zucchini,1,0
n07716358_8397,zucchini,1,4
n07716358_8438,zucchini,1,0
n07716358_8455,zucchini,1,4
n07716358_8575,zucchini,1,1
n07716358_8578,zucchini,1,2
n07716358_8661,zucchini,1,4
n07716358_8664,zucchini,1,4
n07716358_8674,zucchini,1,1
n07716358_8695,zucchini,1,0
n07716358_8726,zucchini,1,2
n07716358_8754,zucchini,1,0
n07716358_8796,zucchini,1,2
n07716358_8820,zucchini,1,4
n07716358_8848,zucchini,1,4
n07716358_8898,zucchini,1,3
n07716358_8938,zucchini,1,2
n07716358_8973,zucchini,1,3
n07716358_8988,zucchini,1,0
n07716358_8993,zucchini,1,0
n07716358_9014,zucchini,1,0
n07716358_902,zucchini,1,0
n07716358_9030,zucchini,1,0
n07716358_904,zucchini,1,3
n07716358_9042,zucchini,1,4
n07716358_9086,zucchini,1,2
n07716358_9089,zucchini,1,4
n07716358_9099,zucchini,1,3
n07716358_9112,zucchini,1,1
n07716358_9119,zucchini,1,3
n07716358_9135,zucchini,1,2
n07716358_9151,zucchini,1,1
n07716358_9178,zucchini,1,2
n07716358_9184,zucchini,1,2
n07716358_9199,zucchini,1,3
n07716358_9214,zucchini,1,3
n07716358_9307,zucchini,1,3
n07716358_9344,zucchini,1,2
n07716358_9347,zucchini,1,0
n07716358_935,zucchini,1,1
n07716358_9362,zucchini,1,4
n07716358_9369,zucchini,1,4
n07716358_9376,zucchini,1,0
n07716358_9395,zucchini,1,1
n07716358_9491,zucchini,1,4
n07716358_9544,zucchini,1,0
n07716358_9550,zucchini,1,1
n07716358_9588,zucchini,1,3
n07716358_960,zucchini,1,2
n07716358_9653,zucchini,1,3
n07716358_9686,zucchini,1,1
n07716358_9732,zucchini,1,0
n07716358_9749,zucchini,1,3
n07716358_979,zucchini,1,0
n07716358_9821,zucchini,1,4
n07716358_9835,zucchini,1,3
n07716358_9840,zucchini,1,3
n07716358_9866,zucchini,1,1
n07716358_9887,zucchini,1,3
n07716358_9897,zucchini,1,2
n07716358_9909,zucchini,1,0
n07716358_9934,zucchini,1,3
n07716358_9953,zucchini,1,0
n07716358_9974,zucchini,1,0
n07716358_9981,zucchini,1,4
n07716358_9983,zucchini,1,1
n07716358_9984,zucchini,1,4
n07716358_9995,zucchini,1,3
n07716358_9996,zucchini,1,4
n07716358_9997,zucchini,1,3
n07718472_1000,cucumber,1,2
n07718472_1001,cucumber,1,3
n07718472_1002,cucumber,1,1
n07718472_10050,cucumber,1,4
n07718472_1006,cucumber,1,2
n07718472_10107,cucumber,1,0
n07718472_10155,cucumber,1,3
n07718472_10198,cucumber,1,0
n07718472_1022,cucumber,1,0
n07718472_10238,cucumber,1,0
n07718472_1027,cucumber,1,4
n07718472_10298,cucumber,1,0
n07718472_103,cucumber,1,1
n07718472_10305,cucumber,1,1
n07718472_10316,cucumber,1,2
n07718472_10327,cucumber,1,3
n07718472_10341,cucumber,1,2
n07718472_10358,cucumber,1,1
n07718472_1037,cucumber,1,1
n07718472_10380,cucumber,1,4
n07718472_10383,cucumber,1,2
n07718472_10427,cucumber,1,0
n07718472_1043,cucumber,1,4
n07718472_1045,cucumber,1,0
n07718472_10468,cucumber,1,4
n07718472_10474,cucumber,1,0
n07718472_10483,cucumber,1,2
n07718472_1049,cucumber,1,3
n07718472_10496,cucumber,1,1
n07718472_10507,cucumber,1,4
n07718472_1054,cucumber,1,0
n07718472_10542,cucumber,1,4
n07718472_10599,cucumber,1,4
n07718472_10657,cucumber,1,3
n07718472_10666,cucumber,1,4
n07718472_10671,cucumber,1,4
n07718472_10704,cucumber,1,4
n07718472_10709,cucumber,1,2
n07718472_1071,cucumber,1,1
n07718472_10718,cucumber,1,1
n07718472_10729,cucumber,1,0
n07718472_10736,cucumber,1,0
n07718472_10742,cucumber,1,4
n07718472_10768,cucumber,1,1
n07718472_10797,cucumber,1,0
n07718472_10799,cucumber,1,1
n07718472_1080,cucumber,1,3
n07718472_10800,cucumber,1,3
n07718472_10804,cucumber,1,4
n07718472_10816,cucumber,1,2
n07718472_10820,cucumber,1,1
n07718472_10822,cucumber,1,4
n07718472_10828,cucumber,1,3
n07718472_1083,cucumber,1,1
n07718472_10835,cucumber,1,3
n07718472_10837,cucumber,1,4
n07718472_1085,cucumber,1,4
n07718472_10869,cucumber,1,0
n07718472_10874,cucumber,1,4
n07718472_10881,cucumber,1,3
n07718472_10894,cucumber,1,2
n07718472_10898,cucumber,1,1
n07718472_10905,cucumber,1,4
n07718472_1091,cucumber,1,1
n07718472_10924,cucumber,1,3
n07718472_10925,cucumber,1,4
n07718472_1094,cucumber,1,0
n07718472_10948,cucumber,1,0
n07718472_10977,cucumber,1,0
n07718472_1100,cucumber,1,4
n07718472_11000,cucumber,1,2
n07718472_11003,cucumber,1,2
n07718472_11013,cucumber,1,2
n07718472_11022,cucumber,1,1
n07718472_11024,cucumber,1,1
n07718472_1103,cucumber,1,1
n07718472_11049,cucumber,1,3
n07718472_11057,cucumber,1,1
n07718472_11066,cucumber,1,1
n07718472_11068,cucumber,1,1
n07718472_1107,cucumber,1,2
n07718472_11076,cucumber,1,4
n07718472_11080,cucumber,1,2
n07718472_11091,cucumber,1,4
n07718472_11093,cucumber,1,4
n07718472_1112,cucumber,1,1
n07718472_11138,cucumber,1,2
n07718472_1114,cucumber,1,0
n07718472_11144,cucumber,1,3
n07718472_11147,cucumber,1,4
n07718472_11150,cucumber,1,2
n07718472_1120,cucumber,1,3
n07718472_11220,cucumber,1,4
n07718472_11244,cucumber,1,0
n07718472_11247,cucumber,1,3
n07718472_1125,cucumber,1,0
n07718472_11252,cucumber,1,0
n07718472_11255,cucumber,1,1
n07718472_11256,cucumber,1,2
n07718472_11261,cucumber,1,4
n07718472_11278,cucumber,1,0
n07718472_11279,cucumber,1,4
n07718472_1129,cucumber,1,4
n07718472_1130,cucumber,1,0
n07718472_11310,cucumber,1,2
n07718472_11321,cucumber,1,3
n07718472_1137,cucumber,1,1
n07718472_11393,cucumber,1,4
n07718472_11396,cucumber,1,1
n07718472_1140,cucumber,1,2
n07718472_11437,cucumber,1,4
n07718472_11440,cucumber,1,3
n07718472_11449,cucumber,1,1
n07718472_11493,cucumber,1,3
n07718472_11508,cucumber,1,4
n07718472_11536,cucumber,1,3
n07718472_11567,cucumber,1,3
n07718472_11569,cucumber,1,1
n07718472_11617,cucumber,1,0
n07718472_11623,cucumber,1,1
n07718472_11655,cucumber,1,2
n07718472_11656,cucumber,1,0
n07718472_11677,cucumber,1,4
n07718472_11678,cucumber,1,3
n07718472_11680,cucumber,1,2
n07718472_11681,cucumber,1,1
n07718472_11692,cucumber,1,3
n07718472_11696,cucumber,1,0
n07718472_11702,cucumber,1,1
n07718472_11706,cucumber,1,4
n07718472_1172,cucumber,1,2
n07718472_11721,cucumber,1,0
n07718472_1177,cucumber,1,3
n07718472_11775,cucumber,1,3
n07718472_11787,cucumber,1,1
n07718472_11793,cucumber,1,3
n07718472_11802,cucumber,1,2
n07718472_11810,cucumber,1,3
n07718472_1182,cucumber,1,3
n07718472_11865,cucumber,1,4
n07718472_1187,cucumber,1,2
n07718472_11878,cucumber,1,4
n07718472_119,cucumber,1,1
n07718472_11936,cucumber,1,2
n07718472_1198,cucumber,1,3
n07718472_11984,cucumber,1,4
n07718472_12002,cucumber,1,4
n07718472_12014,cucumber,1,4
n07718472_1205,cucumber,1,1
n07718472_12057,cucumber,1,0
n07718472_1208,cucumber,1,1
n07718472_12086,cucumber,1,4
n07718472_12100,cucumber,1,4
n07718472_12118,cucumber,1,0
n07718472_12132,cucumber,1,4
n07718472_12144,cucumber,1,0
n07718472_12197,cucumber,1,4
n07718472_12212,cucumber,1,2
n07718472_12228,cucumber,1,0
n07718472_12251,cucumber,1,0
n07718472_12270,cucumber,1,1
n07718472_12278,cucumber,1,3
n07718472_12300,cucumber,1,0
n07718472_12323,cucumber,1,4
n07718472_1233,cucumber,1,2
n07718472_12361,cucumber,1,0
n07718472_12363,cucumber,1,1
n07718472_12391,cucumber,1,0
n07718472_12396,cucumber,1,4
n07718472_12399,cucumber,1,3
n07718472_12405,cucumber,1,4
n07718472_12416,cucumber,1,1
n07718472_12439,cucumber,1,2
n07718472_12441,cucumber,1,2
n07718472_12447,cucumber,1,0
n07718472_12449,cucumber,1,4
n07718472_12453,cucumber,1,0
n07718472_12458,cucumber,1,1
n07718472_12477,cucumber,1,2
n07718472_1248,cucumber,1,3
n07718472_12509,cucumber,1,0
n07718472_12529,cucumber,1,1
n07718472_12535,cucumber,1,0
n07718472_12554,cucumber,1,4
n07718472_12571,cucumber,1,0
n07718472_12575,cucumber,1,1
n07718472_1258,cucumber,1,0
n07718472_12601,cucumber,1,0
n07718472_12620,cucumber,1,2
n07718472_12624,cucumber,1,2
n07718472_12647,cucumber,1,0
n07718472_12673,cucumber,1,2
n07718472_12683,cucumber,1,4
n07718472_1270,cucumber,1,3
n07718472_12705,cucumber,1,3
n07718472_12706,cucumber,1,2
n07718472_12766,cucumber,1,3
n07718472_12777,cucumber,1,1
n07718472_12796,cucumber,1,2
n07718472_12812,cucumber,1,0
n07718472_12814,cucumber,1,3
n07718472_12819,cucumber,1,4
n07718472_12851,cucumber,1,3
n07718472_12855,cucumber,1,1
n07718472_12893,cucumber,1,2
n07718472_12902,cucumber,1,0
n07718472_12905,cucumber,1,3
n07718472_12919,cucumber,1,1
n07718472_12983,cucumber,1,1
n07718472_12997,cucumber,1,2
n07718472_13060,cucumber,1,0
n07718472_1308,cucumber,1,0
n07718472_13096,cucumber,1,4
n07718472_13104,cucumber,1,2
n07718472_13105,cucumber,1,3
n07718472_13111,cucumber,1,0
n07718472_13124,cucumber,1,1
n07718472_13127,cucumber,1,1
n07718472_1315,cucumber,1,1
n07718472_13156,cucumber,1,0
n07718472_13163,cucumber,1,0
n07718472_13176,cucumber,1,0
n07718472_1318,cucumber,1,1
n07718472_13190,cucumber,1,1
n07718472_13227,cucumber,1,3
n07718472_13250,cucumber,1,3
n07718472_13252,cucumber,1,2
n07718472_13254,cucumber,1,0
n07718472_13255,cucumber,1,2
n07718472_1327,cucumber,1,0
n07718472_13274,cucumber,1,3
n07718472_13317,cucumber,1,2
n07718472_13378,cucumber,1,4
n07718472_1338,cucumber,1,4
n07718472_13384,cucumber,1,3
n07718472_13399,cucumber,1,3
n07718472_13429,cucumber,1,2
n07718472_13447,cucumber,1,4
n07718472_13451,cucumber,1,4
n07718472_13465,cucumber,1,4
n07718472_13483,cucumber,1,4
n07718472_1349,cucumber,1,2
n07718472_13575,cucumber,1,1
n07718472_136,cucumber,1,3
n07718472_1360,cucumber,1,0
n07718472_13608,cucumber,1,3
n07718472_13635,cucumber,1,0
n07718472_13649,cucumber,1,3
n07718472_13657,cucumber,1,0
n07718472_13668,cucumber,1,3
n07718472_13678,cucumber,1,0
n07718472_13685,cucumber,1,0
n07718472_13735,cucumber,1,4
n07718472_13770,cucumber,1,1
n07718472_1378,cucumber,1,3
n07718472_13808,cucumber,1,1
n07718472_13809,cucumber,1,4
n07718472_1384,cucumber,1,3
n07718472_13844,cucumber,1,4
n07718472_13900,cucumber,1,4
n07718472_1392,cucumber,1,4
n07718472_1394,cucumber,1,0
n07718472_13942,cucumber,1,3
n07718472_13944,cucumber,1,2
n07718472_13950,cucumber,1,4
n07718472_13958,cucumber,1,2
n07718472_13974,cucumber,1,2
n07718472_13980,cucumber,1,4
n07718472_14043,cucumber,1,2
n07718472_14045,cucumber,1,0
n07718472_1407,cucumber,1,1
n07718472_14082,cucumber,1,2
n07718472_14117,cucumber,1,4
n07718472_14118,cucumber,1,4
n07718472_14135,cucumber,1,3
n07718472_14152,cucumber,1,3
n07718472_14159,cucumber,1,4
n07718472_1416,cucumber,1,1
n07718472_1417,cucumber,1,2
n07718472_14174,cucumber,1,3
n07718472_14185,cucumber,1,0
n07718472_14186,cucumber,1,2
n07718472_14202,cucumber,1,3
n07718472_14217,cucumber,1,2
n07718472_14225,cucumber,1,4
n07718472_14244,cucumber,1,2
n07718472_14248,cucumber,1,1
n07718472_1425,cucumber,1,1
n07718472_1428,cucumber,1,3
n07718472_1429,cucumber,1,0
n07718472_1433,cucumber,1,3
n07718472_14333,cucumber,1,1
n07718472_14341,cucumber,1,1
n07718472_14343,cucumber,1,2
n07718472_14346,cucumber,1,0
n07718472_1435,cucumber,1,0
n07718472_14352,cucumber,1,4
n07718472_14353,cucumber,1,0
n07718472_14355,cucumber,1,1
n07718472_14364,cucumber,1,4
n07718472_14365,cucumber,1,2
n07718472_14370,cucumber,1,0
n07718472_1438,cucumber,1,3
n07718472_14442,cucumber,1,4
n07718472_14484,cucumber,1,2
n07718472_14488,cucumber,1,2
n07718472_14494,cucumber,1,4
n07718472_14550,cucumber,1,2
n07718472_14559,cucumber,1,3
n07718472_14576,cucumber,1,3
n07718472_14590,cucumber,1,2
n07718472_14640,cucumber,1,3
n07718472_1465,cucumber,1,1
n07718472_14662,cucumber,1,1
n07718472_14676,cucumber,1,2
n07718472_14693,cucumber,1,3
n07718472_14697,cucumber,1,1
n07718472_14699,cucumber,1,1
n07718472_14735,cucumber,1,1
n07718472_14736,cucumber,1,0
n07718472_14741,cucumber,1,3
n07718472_14743,cucumber,1,3
n07718472_1482,cucumber,1,0
n07718472_14840,cucumber,1,4
n07718472_14851,cucumber,1,3
n07718472_14878,cucumber,1,4
n07718472_14910,cucumber,1,4
n07718472_14924,cucumber,1,1
n07718472_14957,cucumber,1,4
n07718472_14959,cucumber,1,1
n07718472_14970,cucumber,1,3
n07718472_14989,cucumber,1,3
n07718472_15045,cucumber,1,1
n07718472_151,cucumber,1,4
n07718472_1510,cucumber,1,4
n07718472_1512,cucumber,1,4
n07718472_1515,cucumber,1,1
n07718472_15219,cucumber,1,0
n07718472_15225,cucumber,1,3
n07718472_15229,cucumber,1,0
n07718472_15235,cucumber,1,0
n07718472_15247,cucumber,1,4
n07718472_15286,cucumber,1,0
n07718472_15291,cucumber,1,3
n07718472_15297,cucumber,1,2
n07718472_15302,cucumber,1,3
n07718472_1535,cucumber,1,0
n07718472_1536,cucumber,1,0
n07718472_15374,cucumber,1,2
n07718472_15382,cucumber,1,2
n07718472_15410,cucumber,1,2
n07718472_15416,cucumber,1,0
n07718472_15417,cucumber,1,4
n07718472_15447,cucumber,1,1
n07718472_15454,cucumber,1,2
n07718472_15483,cucumber,1,3
n07718472_15485,cucumber,1,2
n07718472_1550,cucumber,1,1
n07718472_1553,cucumber,1,4
n07718472_15558,cucumber,1,2
n07718472_15596,cucumber,1,0
n07718472_15602,cucumber,1,1
n07718472_1562,cucumber,1,2
n07718472_1563,cucumber,1,2
n07718472_15651,cucumber,1,2
n07718472_15697,cucumber,1,0
n07718472_15699,cucumber,1,2
n07718472_15704,cucumber,1,4
n07718472_15724,cucumber,1,1
n07718472_15743,cucumber,1,1
n07718472_15753,cucumber,1,4
n07718472_15767,cucumber,1,4
n07718472_15769,cucumber,1,3
n07718472_15786,cucumber,1,1
n07718472_15812,cucumber,1,3
n07718472_15865,cucumber,1,0
n07718472_15880,cucumber,1,1
n07718472_15936,cucumber,1,2
n07718472_1601,cucumber,1,1
n07718472_16022,cucumber,1,4
n07718472_16043,cucumber,1,4
n07718472_16091,cucumber,1,0
n07718472_16092,cucumber,1,1
n07718472_16104,cucumber,1,4
n07718472_1612,cucumber,1,2
n07718472_16183,cucumber,1,4
n07718472_16211,cucumber,1,1
n07718472_16227,cucumber,1,1
n07718472_16234,cucumber,1,2
n07718472_16246,cucumber,1,3
n07718472_16248,cucumber,1,2
n07718472_1625,cucumber,1,0
n07718472_16258,cucumber,1,4
n07718472_1629,cucumber,1,0
n07718472_16325,cucumber,1,0
n07718472_16329,cucumber,1,2
n07718472_16336,cucumber,1,2
n07718472_16339,cucumber,1,4
n07718472_16369,cucumber,1,3
n07718472_16415,cucumber,1,4
n07718472_1643,cucumber,1,1
n07718472_1645,cucumber,1,4
n07718472_16461,cucumber,1,4
n07718472_16478,cucumber,1,2
n07718472_1649,cucumber,1,2
n07718472_16501,cucumber,1,1
n07718472_16502,cucumber,1,2
n07718472_16515,cucumber,1,2
n07718472_1655,cucumber,1,2
n07718472_16592,cucumber,1,3
n07718472_16593,cucumber,1,3
n07718472_1660,cucumber,1,2
n07718472_16642,cucumber,1,3
n07718472_16656,cucumber,1,4
n07718472_16687,cucumber,1,0
n07718472_1670,cucumber,1,1
n07718472_16704,cucumber,1,4
n07718472_16719,cucumber,1,1
n07718472_16726,cucumber,1,2
n07718472_16761,cucumber,1,3
n07718472_16832,cucumber,1,1
n07718472_16845,cucumber,1,3
n07718472_16877,cucumber,1,4
n07718472_16894,cucumber,1,2
n07718472_16926,cucumber,1,4
n07718472_16934,cucumber,1,0
n07718472_16953,cucumber,1,0
n07718472_16954,cucumber,1,0
n07718472_17002,cucumber,1,0
n07718472_17005,cucumber,1,3
n07718472_17030,cucumber,1,4
n07718472_17032,cucumber,1,2
n07718472_17040,cucumber,1,2
n07718472_17045,cucumber,1,2
n07718472_17065,cucumber,1,2
n07718472_17076,cucumber,1,3
n07718472_17081,cucumber,1,2
n07718472_17087,cucumber,1,2
n07718472_17100,cucumber,1,0
n07718472_17103,cucumber,1,0
n07718472_1711,cucumber,1,3
n07718472_17181,cucumber,1,1
n07718472_1719,cucumber,1,2
n07718472_17191,cucumber,1,1
n07718472_1720,cucumber,1,4
n07718472_17217,cucumber,1,2
n07718472_17228,cucumber,1,0
n07718472_1726,cucumber,1,0
n07718472_17272,cucumber,1,4
n07718472_17353,cucumber,1,2
n07718472_17366,cucumber,1,1
n07718472_17398,cucumber,1,4
n07718472_17407,cucumber,1,2
n07718472_17415,cucumber,1,3
n07718472_17416,cucumber,1,2
n07718472_17436,cucumber,1,3
n07718472_17440,cucumber,1,2
n07718472_1751,cucumber,1,3
n07718472_17518,cucumber,1,2
n07718472_17571,cucumber,1,3
n07718472_17646,cucumber,1,0
n07718472_17665,cucumber,1,4
n07718472_17672,cucumber,1,2
n07718472_17788,cucumber,1,0
n07718472_17881,cucumber,1,4
n07718472_17915,cucumber,1,0
n07718472_1793,cucumber,1,3
n07718472_17947,cucumber,1,1
n07718472_17970,cucumber,1,0
n07718472_1803,cucumber,1,3
n07718472_18058,cucumber,1,4
n07718472_1806,cucumber,1,4
n07718472_18099,cucumber,1,1
n07718472_18116,cucumber,1,0
n07718472_1813,cucumber,1,0
n07718472_18145,cucumber,1,1
n07718472_18197,cucumber,1,4
n07718472_18201,cucumber,1,3
n07718472_1821,cucumber,1,3
n07718472_18210,cucumber,1,0
n07718472_18211,cucumber,1,1
n07718472_18244,cucumber,1,1
n07718472_18266,cucumber,1,2
n07718472_18277,cucumber,1,1
n07718472_1829,cucumber,1,3
n07718472_18296,cucumber,1,3
n07718472_18309,cucumber,1,0
n07718472_18317,cucumber,1,3
n07718472_1833,cucumber,1,1
n07718472_18351,cucumber,1,1
n07718472_18354,cucumber,1,2
n07718472_18379,cucumber,1,1
n07718472_18390,cucumber,1,3
n07718472_18396,cucumber,1,3
n07718472_18464,cucumber,1,3
n07718472_18465,cucumber,1,4
n07718472_18494,cucumber,1,3
n07718472_185,cucumber,1,2
n07718472_18566,cucumber,1,3
n07718472_18583,cucumber,1,1
n07718472_18592,cucumber,1,0
n07718472_18615,cucumber,1,0
n07718472_18641,cucumber,1,4
n07718472_18642,cucumber,1,3
n07718472_18675,cucumber,1,1
n07718472_18676,cucumber,1,0
n07718472_18682,cucumber,1,4
n07718472_18725,cucumber,1,4
n07718472_18766,cucumber,1,0
n07718472_1877,cucumber,1,4
n07718472_18803,cucumber,1,0
n07718472_18832,cucumber,1,3
n07718472_18837,cucumber,1,2
n07718472_18839,cucumber,1,4
n07718472_18840,cucumber,1,4
n07718472_18855,cucumber,1,2
n07718472_18871,cucumber,1,0
n07718472_18880,cucumber,1,2
n07718472_18885,cucumber,1,1
n07718472_18926,cucumber,1,4
n07718472_18934,cucumber,1,0
n07718472_18937,cucumber,1,2
n07718472_18942,cucumber,1,4
n07718472_1898,cucumber,1,1
n07718472_19001,cucumber,1,4
n07718472_19009,cucumber,1,1
n07718472_19051,cucumber,1,0
n07718472_19069,cucumber,1,1
n07718472_19100,cucumber,1,2
n07718472_19104,cucumber,1,3
n07718472_19114,cucumber,1,3
n07718472_19121,cucumber,1,4
n07718472_19129,cucumber,1,2
n07718472_19135,cucumber,1,4
n07718472_19159,cucumber,1,0
n07718472_19164,cucumber,1,0
n07718472_19194,cucumber,1,3
n07718472_19202,cucumber,1,4
n07718472_19254,cucumber,1,2
n07718472_19329,cucumber,1,3
n07718472_19346,cucumber,1,2
n07718472_19428,cucumber,1,0
n07718472_19436,cucumber,1,0
n07718472_1945,cucumber,1,2
n07718472_19500,cucumber,1,1
n07718472_1952,cucumber,1,3
n07718472_19586,cucumber,1,3
n07718472_1960,cucumber,1,2
n07718472_19614,cucumber,1,2
n07718472_19619,cucumber,1,3
n07718472_19637,cucumber,1,2
n07718472_19645,cucumber,1,4
n07718472_19646,cucumber,1,0
n07718472_19652,cucumber,1,3
n07718472_19662,cucumber,1,3
n07718472_19675,cucumber,1,4
n07718472_19691,cucumber,1,2
n07718472_19736,cucumber,1,4
n07718472_19819,cucumber,1,2
n07718472_19875,cucumber,1,3
n07718472_19889,cucumber,1,0
n07718472_1994,cucumber,1,4
n07718472_19952,cucumber,1,1
n07718472_20012,cucumber,1,1
n07718472_20022,cucumber,1,1
n07718472_20027,cucumber,1,4
n07718472_20035,cucumber,1,4
n07718472_20063,cucumber,1,0
n07718472_2009,cucumber,1,0
n07718472_20092,cucumber,1,2
n07718472_20116,cucumber,1,1
n07718472_20134,cucumber,1,1
n07718472_20198,cucumber,1,4
n07718472_20201,cucumber,1,1
n07718472_20234,cucumber,1,0
n07718472_20288,cucumber,1,2
n07718472_20423,cucumber,1,1
n07718472_20450,cucumber,1,2
n07718472_20508,cucumber,1,1
n07718472_2052,cucumber,1,2
n07718472_20531,cucumber,1,0
n07718472_20591,cucumber,1,2
n07718472_20595,cucumber,1,3
n07718472_2060,cucumber,1,4
n07718472_20626,cucumber,1,2
n07718472_20639,cucumber,1,3
n07718472_20647,cucumber,1,2
n07718472_20654,cucumber,1,2
n07718472_20689,cucumber,1,0
n07718472_20751,cucumber,1,1
n07718472_20761,cucumber,1,2
n07718472_20774,cucumber,1,3
n07718472_20855,cucumber,1,4
n07718472_20908,cucumber,1,3
n07718472_2093,cucumber,1,4
n07718472_20946,cucumber,1,2
n07718472_20953,cucumber,1,1
n07718472_20996,cucumber,1,3
n07718472_210,cucumber,1,2
n07718472_21000,cucumber,1,1
n07718472_21014,cucumber,1,3
n07718472_2107,cucumber,1,1
n07718472_21089,cucumber,1,2
n07718472_2110,cucumber,1,0
n07718472_21111,cucumber,1,1
n07718472_2113,cucumber,1,1
n07718472_21149,cucumber,1,0
n07718472_21156,cucumber,1,2
n07718472_21157,cucumber,1,0
n07718472_21222,cucumber,1,3
n07718472_21300,cucumber,1,3
n07718472_21305,cucumber,1,3
n07718472_21335,cucumber,1,4
n07718472_2134,cucumber,1,1
n07718472_21365,cucumber,1,4
n07718472_21386,cucumber,1,0
n07718472_21406,cucumber,1,1
n07718472_21427,cucumber,1,4
n07718472_2147,cucumber,1,1
n07718472_21556,cucumber,1,0
n07718472_2156,cucumber,1,3
n07718472_21567,cucumber,1,4
n07718472_21568,cucumber,1,4
n07718472_2157,cucumber,1,1
n07718472_21578,cucumber,1,2
n07718472_2158,cucumber,1,1
n07718472_21591,cucumber,1,3
n07718472_21629,cucumber,1,3
n07718472_21631,cucumber,1,4
n07718472_21662,cucumber,1,1
n07718472_21669,cucumber,1,4
n07718472_21699,cucumber,1,3
n07718472_217,cucumber,1,2
n07718472_21726,cucumber,1,1
n07718472_21735,cucumber,1,0
n07718472_21762,cucumber,1,2
n07718472_21795,cucumber,1,3
n07718472_21826,cucumber,1,0
n07718472_21827,cucumber,1,4
n07718472_2184,cucumber,1,0
n07718472_21929,cucumber,1,3
n07718472_21939,cucumber,1,2
n07718472_21946,cucumber,1,3
n07718472_21964,cucumber,1,2
n07718472_21994,cucumber,1,4
n07718472_22043,cucumber,1,2
n07718472_22059,cucumber,1,4
n07718472_22082,cucumber,1,1
n07718472_22091,cucumber,1,4
n07718472_22111,cucumber,1,3
n07718472_22138,cucumber,1,3
n07718472_22141,cucumber,1,1
n07718472_22159,cucumber,1,0
n07718472_22186,cucumber,1,1
n07718472_22207,cucumber,1,3
n07718472_22208,cucumber,1,2
n07718472_22214,cucumber,1,2
n07718472_22218,cucumber,1,0
n07718472_22222,cucumber,1,4
n07718472_2224,cucumber,1,4
n07718472_22318,cucumber,1,0
n07718472_2232,cucumber,1,3
